No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
45,Cole Aldrich,C,6-11,250,"October 31, 1988",us US,2,Kansas
3,Aaron Brooks,PG,6-0,161,"January 14, 1985",us US,4,Oregon
15,DeMarcus Cousins,C,6-10,270,"August 13, 1990",us US,2,Kentucky
0,Toney Douglas,PG,6-2,195,"March 16, 1986",us US,3,"Auburn, Florida State"
13,Tyreke Evans,SG,6-6,220,"September 19, 1989",us US,3,Memphis
7,Jimmer Fredette,SG,6-2,195,"February 25, 1989",us US,1,BYU
32,Francisco García,SG,6-7,195,"December 31, 1981",do DO,7,Louisville
42,Chuck Hayes,C,6-6,240,"June 11, 1983",us US,7,Kentucky
9,Tyler Honeycutt,SF,6-8,188,"July 15, 1990",us US,1,UCLA
52,James Johnson,SF,6-7,240,"February 20, 1987",us US,3,Wake Forest
25,Travis Outlaw,SF,6-9,210,"September 18, 1984",us US,9,
9,Patrick Patterson,PF,6-8,235,"March 14, 1989",us US,2,Kentucky
0,Thomas Robinson,PF,6-10,237,"March 17, 1991",us US,R,Kansas
5,John Salmons,SF,6-7,210,"December 12, 1979",us US,10,Miami (FL)
22,Isaiah Thomas,PG,5-9,185,"February 7, 1989",us US,1,Washington
34,Jason Thompson,PF,6-11,250,"July 21, 1986",us US,4,Rider University
23,Marcus Thornton,SG,6-4,205,"June 5, 1987",us US,3,LSU
