No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
12,LaMarcus Aldridge,PF,6-11,250,"July 19, 1985",us US,6,Texas
8,Luke Babbitt,PF,6-9,225,"June 20, 1989",us US,2,Nevada
5,Will Barton,SG,6-5,181,"January 6, 1991",us US,R,Memphis
88,Nicolas Batum,SF,6-8,230,"December 14, 1988",fr FR,4,
18,Victor Claver,SF,6-9,224,"August 30, 1988",es ES,R,
19,Joel Freeland,PF,6-10,250,"February 7, 1987",gb GB,R,
21,J.J. Hickson,C,6-9,242,"September 4, 1988",us US,4,NC State
1,Jared Jeffries,PF,6-11,230,"November 25, 1981",us US,10,Indiana
11,Meyers Leonard,C,7-0,260,"February 27, 1992",us US,R,Illinois
0,Damian Lillard,PG,6-2,195,"July 15, 1990",us US,R,Weber State
2,Wesley Matthews,SG,6-5,220,"October 14, 1986",us US,3,Marquette
6,Eric Maynor,SG,6-3,175,"June 11, 1987",us US,3,VCU
3,Sasha Pavlović,SG,6-8,220,"November 15, 1983",me ME,9,
24,Ronnie Price,PG,6-2,190,"June 21, 1983",us US,7,"Nicholls State, Utah Valley"
4,Nolan Smith,PG,6-2,185,"July 25, 1988",us US,1,Duke
