No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Alec Burks,SG,6-6,214,"July 20, 1991",us US,1,Colorado
3,DeMarre Carroll,SF,6-6,215,"July 27, 1986",us US,3,"Vanderbilt, Missouri"
40,Jeremy Evans,PF,6-9,200,"October 24, 1987",us US,2,Western Kentucky
15,Derrick Favors,PF,6-9,265,"July 15, 1991",us US,2,Georgia Tech
8,Randy Foye,SG,6-4,213,"September 24, 1983",us US,6,Villanova
0,Enes Freedom,C,6-10,250,"May 20, 1992",ch CH,1,Kentucky
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us US,2,Butler
25,Al Jefferson,C,6-10,289,"January 4, 1985",us US,8,
24,Paul Millsap,PF,6-7,257,"February 10, 1985",us US,6,Louisiana Tech
55,Kevin Murphy,SG,6-5,185,"March 6, 1990",us US,R,Tennessee Technological University
6,Jamaal Tinsley,PG,6-3,195,"February 28, 1978",us US,9,Iowa State
11,Earl Watson,PG,6-1,195,"June 12, 1979",us US,11,UCLA
2,Marvin Williams,SF,6-8,237,"June 19, 1986",us US,7,UNC
5,Mo Williams,PG,6-1,198,"December 19, 1982",us US,9,Alabama
