No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
17,Lou Amundson,PF,6-9,220,"December 7, 1982",us US,6,UNLV
8,Marco Belinelli,SG,6-5,220,"March 25, 1986",it IT,5,
5,Carlos Boozer,PF,6-9,258,"November 20, 1981",de DE,10,Duke
21,Jimmy Butler,SF,6-7,230,"September 14, 1989",us US,1,Marquette
14,Daequan Cook,SG,6-5,205,"April 28, 1987",us US,5,Ohio State
9,Luol Deng,SF,6-9,237,"April 16, 1985",ss SS,8,Duke
22,Taj Gibson,PF,6-9,232,"June 24, 1985",us US,3,USC
32,Richard Hamilton,SG,6-6,185,"February 14, 1978",us US,13,UConn
12,Kirk Hinrich,PG,6-4,190,"January 2, 1981",us US,9,Kansas
48,Nazr Mohammed,C,6-10,221,"September 5, 1977",us US,14,Kentucky
13,Joakim Noah,C,6-11,230,"February 25, 1985",us US,5,Florida
77,Vladimir Radmanović,PF,6-10,227,"November 19, 1980",ba BA,11,
2,Nate Robinson,PG,5-9,180,"May 31, 1984",us US,7,Washington
25,Marquis Teague,PG,6-2,189,"February 28, 1993",us US,R,Kentucky
3,Malcolm Thomas,PF,6-9,225,"November 8, 1988",us US,1,"Pepperdine, San Diego State"
