No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
14,D.J. Augustin,PG,5-11,183,"November 10, 1987",us US,4,Texas
29,Jeff Ayres,PF,6-9,240,"April 29, 1987",us US,2,Arizona State
24,Paul George,SF,6-8,220,"May 2, 1990",us US,2,Fresno State
33,Danny Granger,SF,6-9,222,"April 20, 1983",us US,7,"Bradley, New Mexico"
25,Gerald Green,SF,6-6,205,"January 26, 1986",us US,5,
23,Ben Hansbrough,PG,6-3,203,"December 23, 1987",us US,R,"Mississippi State, Notre Dame"
50,Tyler Hansbrough,PF,6-9,250,"November 3, 1985",us US,3,UNC
55,Roy Hibbert,C,7-2,270,"December 11, 1986",us US,4,Georgetown
3,George Hill,PG,6-4,188,"May 4, 1986",us US,4,IUPUI
11,Orlando Johnson,SG,6-5,220,"March 11, 1989",us US,R,"Loyola Marymount, UC Santa Barbara"
28,Ian Mahinmi,C,6-11,262,"November 5, 1986",fr FR,4,
5,Dominic McGuire,SF,6-9,220,"October 20, 1985",us US,5,"California, Fresno State"
13,Miles Plumlee,C,6-11,249,"September 1, 1988",us US,R,Duke
1,Lance Stephenson,SG,6-6,230,"September 5, 1990",us US,2,Cincinnati
21,David West,PF,6-9,250,"August 29, 1980",us US,9,Xavier
4,Sam Young,SG,6-6,220,"June 1, 1985",us US,3,Pitt
