No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
9,Tony Allen,SG,6-4,213,"January 11, 1982",us US,6,"Butler County Community College, Oklahoma State"
0,Darrell Arthur,PF,6-9,235,"March 25, 1988",us US,2,Kansas
31,Shane Battier,SF,6-8,220,"September 9, 1978",us US,9,Duke
10,Rodney Carney,SF,6-7,205,"April 15, 1984",us US,4,Memphis
1,DeMarre Carroll,PF,6-6,215,"July 27, 1986",us US,1,"Vanderbilt, Missouri"
11,Mike Conley,PG,6-0,175,"October 11, 1987",us US,3,Ohio State
33,Marc Gasol,C,6-11,255,"January 29, 1985",es ES,2,
22,Rudy Gay,SF,6-8,250,"August 17, 1986",us US,4,UConn
15,Hamed Haddadi,C,7-2,254,"May 19, 1985",ir IR,2,
13,Xavier Henry,SG,6-6,220,"March 15, 1991",be BE,R,Kansas
2,Acie Law,PG,6-3,195,"January 25, 1985",us US,3,Texas A&M
32,O.J. Mayo,SG,6-5,210,"November 5, 1987",us US,2,USC
7,Leon Powe,C,6-8,240,"January 22, 1984",us US,4,California
50,Zach Randolph,PF,6-9,250,"July 16, 1981",us US,9,Michigan State
5,Ish Smith,PG,6-0,175,"July 5, 1988",us US,R,Wake Forest
34,Hasheem Thabeet,C,7-3,263,"February 16, 1987",tz TZ,1,UConn
21,Greivis Vásquez,PG,6-6,217,"January 16, 1987",ve VE,R,Maryland
3,Jason Williams,PG,6-1,190,"November 18, 1975",us US,11,"Marshall, Florida"
4,Sam Young,SF,6-6,220,"June 1, 1985",us US,1,Pitt
