No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
3,Ömer Aşık,C,7-0,255,"July 4, 1986",tr TR,R,
6,Keith Bogans,SG,6-5,215,"May 12, 1980",us US,7,Kentucky
5,Carlos Boozer,C,6-9,258,"November 20, 1981",de DE,8,Duke
11,Ronnie Brewer,SG,6-7,220,"March 20, 1985",us US,4,Arkansas
45,Rasual Butler,SG,6-7,215,"May 23, 1979",us US,8,La Salle
9,Luol Deng,SF,6-9,237,"April 16, 1985",ss SS,6,Duke
22,Taj Gibson,PF,6-9,232,"June 24, 1985",us US,1,USC
16,James Johnson,SF,6-7,240,"February 20, 1987",us US,1,Wake Forest
26,Kyle Korver,SG,6-7,212,"March 17, 1981",us US,7,Creighton
15,John Lucas III,PG,5-11,166,"November 21, 1982",us US,2,"Baylor, Oklahoma State"
13,Joakim Noah,C,6-11,230,"February 25, 1985",us US,3,Florida
1,Derrick Rose,PG,6-3,200,"October 4, 1988",us US,2,Memphis
24,Brian Scalabrine,PF,6-9,241,"March 18, 1978",us US,9,USC
40,Kurt Thomas,PF,6-9,230,"October 4, 1972",us US,15,TCU
32,C.J. Watson,PG,6-2,175,"April 17, 1984",us US,3,Tennessee
