No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
2,Tyler Bey,SF,6-7,215,"February 10, 1998",us US,R,Colorado
13,Jalen Brunson,PG,6-2,190,"August 31, 1996",us US,2,Villanova
3,Trey Burke,PG,6-0,185,"November 12, 1992",us US,7,Michigan
33,Willie Cauley-Stein,C,7-0,240,"August 18, 1993",us US,5,Kentucky
77,Luka Dončić,PG,6-7,230,"February 28, 1999",si SI,2,
10,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us US,4,Florida
8,Josh Green,SG,6-5,200,"November 16, 2000",au AU,R,Arizona
11,Tim Hardaway Jr.,SG,6-5,205,"March 16, 1992",us US,7,Michigan
14,Nate Hinton,SG,6-5,210,"June 8, 1999",us US,R,Houston
25,Wes Iwundu,SF,6-6,195,"December 20, 1994",us US,3,Kansas State
16,James Johnson,PF,6-7,240,"February 20, 1987",us US,11,Wake Forest
42,Maxi Kleber,PF,6-10,240,"January 29, 1992",de DE,3,
51,Boban Marjanović,C,7-4,290,"August 15, 1988",rs RS,5,
44,Nicolò Melli,PF,6-9,236,"January 26, 1991",it IT,1,
6,Kristaps Porziņģis,C,7-2,240,"August 2, 1995",lv LV,4,
7,Dwight Powell,C,6-10,240,"July 20, 1991",ca CA,6,Stanford
17,JJ Redick,SG,6-3,200,"June 24, 1984",us US,14,Duke
0,Josh Richardson,SG,6-5,200,"September 15, 1993",us US,5,Tennessee
1,Tyrell Terry,PG,6-2,160,"September 28, 2000",us US,R,Stanford
