No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
26,Kent Bazemore,SF,6-4,195,"July 1, 1989",us US,8,Old Dominion
20,Jordan Bell,C,6-8,216,"January 7, 1995",us US,3,Oregon
32,Marquese Chriss,PF,6-9,240,"July 2, 1997",us US,4,Washington
30,Stephen Curry,PG,6-2,185,"March 14, 1988",us US,11,Davidson
23,Draymond Green,PF,6-6,230,"March 4, 1990",us US,8,Michigan State
1,Damion Lee,SG,6-5,210,"October 21, 1992",us US,3,"Drexel, Louisville"
5,Kevon Looney,C,6-9,222,"February 6, 1996",us US,5,UCLA
2,Nico Mannion,PG,6-2,190,"March 14, 2001",it IT,R,Arizona
15,Mychal Mulder,PG,6-3,184,"June 12, 1994",ca CA,1,"Vincennes University, Kentucky"
12,Kelly Oubre Jr.,SF,6-7,203,"December 9, 1995",us US,5,Kansas
7,Eric Paschall,PF,6-6,255,"November 4, 1996",us US,1,"Fordham, Villanova"
0,Gary Payton II,PG,6-2,190,"December 1, 1992",us US,4,Oregon State
3,Jordan Poole,SG,6-4,194,"June 19, 1999",us US,1,Michigan
6,Alen Smailagić,PF,6-10,215,"August 18, 2000",rs RS,1,
95,Juan Toscano-Anderson,SG,6-6,209,"April 10, 1993",us US,1,Marquette
10,Brad Wanamaker,PG,6-3,210,"July 25, 1989",us US,2,Pitt
22,Andrew Wiggins,PF,6-7,197,"February 23, 1995",ca CA,6,Kansas
33,James Wiseman,C,7-0,240,"March 31, 2001",us US,R,Memphis
