No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
4,Quincy Acy,PF,6-7,240,"October 6, 1990",us US,4,Baylor
1,Justin Anderson,SF,6-6,230,"November 19, 1993",us US,1,Virginia
5,J.J. Barea,PG,5-10,180,"June 26, 1984",pr PR,10,Northeastern University
40,Harrison Barnes,PF,6-8,225,"May 30, 1992",us US,4,UNC
42,Ben Bentil,PF,6-9,235,"March 29, 1995",gh GH,R,Providence
6,Andrew Bogut,C,7-0,260,"November 28, 1984",au AU,11,Utah
9,Nicolás Brussino,SG,6-7,195,"March 2, 1993",ar AR,R,
2,Quinn Cook,PG,6-1,180,"March 23, 1993",us US,R,Duke
30,Seth Curry,PG,6-1,185,"August 23, 1990",us US,3,"Liberty, Duke"
11,Yogi Ferrell,PG,6-0,178,"May 9, 1993",us US,R,Indiana
10,Dorian Finney-Smith,PF,6-7,220,"May 4, 1993",us US,R,Florida
3,Jonathan Gibson,PG,6-2,185,"November 8, 1987",us US,R,New Mexico State
20,A.J. Hammons,C,7-0,260,"August 27, 1992",us US,R,Purdue
34,Devin Harris,PG,6-3,185,"February 27, 1983",us US,12,Wisconsin
6,Manny Harris,SG,6-5,185,"September 21, 1989",us US,3,Michigan
55,Pierre Jackson,PG,5-10,180,"August 29, 1991",us US,R,Baylor
14,DeAndre Liggins,SG,6-6,209,"March 31, 1988",us US,3,Kentucky
23,Wesley Matthews,SG,6-5,220,"October 14, 1986",us US,7,Marquette
50,Salah Mejri,C,7-2,235,"June 15, 1986",tn TN,1,
3,Nerlens Noel,C,6-10,220,"April 10, 1994",us US,2,Kentucky
41,Dirk Nowitzki,PF,7-0,245,"June 19, 1978",de DE,18,
7,Dwight Powell,C,6-10,240,"July 20, 1991",ca CA,2,Stanford
19,Jarrod Uthoff,PF,6-9,221,"May 19, 1993",us US,R,Iowa
8,Deron Williams,PG,6-3,200,"June 26, 1984",us US,11,Illinois
