No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
12,Toby Bailey,SG,6-6,213,"November 19, 1975",us US,1,UCLA
40,Corie Blount,PF,6-9,240,"January 4, 1969",us US,6,Cincinnati
3,Rex Chapman,SG,6-4,185,"October 5, 1967",us US,11,Kentucky
43,Ben Davis,PF,6-9,240,"December 26, 1972",us US,3,"Kansas, Arizona"
11,Todd Day,SG,6-6,188,"January 7, 1970",us US,6,Arkansas
24,Tom Gugliotta,PF,6-10,240,"December 19, 1969",us US,7,NC State
1,Anfernee Hardaway,SG,6-7,195,"July 18, 1971",us US,6,Memphis
7,Kevin Johnson,PG,6-1,180,"March 4, 1966",us US,11,California
32,Jason Kidd,PG,6-4,205,"March 23, 1973",us US,5,California
2,Randy Livingston,PG,6-4,209,"April 2, 1975",us US,3,LSU
13,Luc Longley,C,7-2,265,"January 19, 1969",au AU,8,New Mexico
25,Don MacLean,PF,6-10,235,"January 16, 1970",us US,7,UCLA
31,Shawn Marion,SF,6-7,220,"May 7, 1978",us US,R,"Vincennes University, UNLV"
8,Oliver Miller,C,6-9,280,"April 6, 1970",us US,7,Arkansas
30,Clifford Robinson,SF,6-10,225,"December 16, 1966",us US,10,UConn
54,Rodney Rogers,PF,6-7,235,"June 20, 1971",us US,6,Wake Forest
41,Mark West,C,6-10,230,"November 5, 1960",us US,16,Old Dominion
