No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
0,Benoit Benjamin,C,7-0,250,"November 22, 1964",us US,14,Creighton
5,Earl Boykins,PG,5-5,135,"June 2, 1976",us US,1,Eastern Michigan
47,A.J. Bramlett,C,6-10,227,"January 10, 1977",us US,R,Arizona
2,Mark Bryant,PF,6-9,245,"April 25, 1965",us US,11,Seton Hall
32,Pete Chilcutt,PF,6-10,230,"September 14, 1968",us US,8,UNC
18,Kornél Dávid,SF,6-9,235,"October 22, 1971",hu HU,1,
55,Andrew DeClercq,C,6-10,230,"February 1, 1973",us US,4,Florida
35,Danny Ferry,PF,6-10,230,"October 17, 1966",us US,9,Duke
45,Cedric Henderson,SF,6-7,215,"March 11, 1975",us US,2,Memphis
14,Mark Hendrickson,PF,6-9,220,"June 23, 1974",us US,3,Washington State
4,Shawn Kemp,C,6-10,230,"November 26, 1969",us US,10,"Trinity Valley CC, Kentucky"
0,Lari Ketner,PF,6-9,277,"February 1, 1977",us US,R,UMass
12,Brevin Knight,PG,5-10,173,"November 8, 1975",us US,2,Stanford
21,Trajan Langdon,SG,6-3,197,"May 13, 1976",us US,R,Duke
13,Donny Marshall,SF,6-7,230,"July 17, 1972",us US,2,UConn
24,Andre Miller,PG,6-3,200,"March 19, 1976",us US,R,Utah
30,Lamond Murray,SF,6-7,236,"April 20, 1973",us US,5,California
1,Wesley Person,SG,6-6,195,"March 28, 1971",us US,5,Auburn
10,Ryan Stack,PF,6-11,215,"July 24, 1975",us US,1,South Carolina
3,Bob Sura,SG,6-5,200,"March 25, 1973",us US,4,Florida State
