No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
50,Greg Anthony,PG,6-0,176,"November 15, 1967",us US,8,"University of Portland, UNLV"
2,Stacey Augmon,SG,6-8,205,"August 1, 1968",us US,8,UNLV
44,Brian Grant,PF,6-9,254,"March 5, 1972",us US,5,Xavier
14,Gary Grant,PG,6-3,185,"April 21, 1965",us US,11,Michigan
34,Antonio Harvey,PF,6-11,225,"July 6, 1970",us US,4,"Southern Illinois, Georgia, Pfeiffer University"
35,Joe Kleine,C,6-11,255,"January 4, 1962",us US,14,"Notre Dame, Arkansas"
5,Jermaine O'Neal,C,6-11,226,"October 13, 1978",us US,3,
33,Scottie Pippen,SF,6-8,210,"September 25, 1965",us US,12,University of Central Arkansas
11,Arvydas Sabonis,C,7-3,279,"December 19, 1964",lt LT,4,
12,Detlef Schrempf,SF,6-10,235,"January 21, 1963",de DE,14,Washington
8,Steve Smith,SG,6-8,200,"March 31, 1969",us US,8,Michigan State
3,Damon Stoudamire,PG,5-10,171,"September 3, 1973",us US,4,Arizona
30,Rasheed Wallace,PF,6-11,225,"September 17, 1974",us US,4,UNC
6,Bonzi Wells,SF,6-5,210,"September 28, 1976",us US,1,Ball State University
