No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
40,Shandon Anderson,SF,6-6,208,"December 31, 1973",us US,3,Georgia
4,Charles Barkley,PF,6-6,252,"February 20, 1963",us US,15,Auburn
50,Matt Bullard,PF,6-10,215,"June 5, 1967",us US,8,"Colorado, Iowa"
13,Kelvin Cato,C,6-11,255,"August 26, 1974",us US,2,"University of South Alabama, Iowa State"
15,Bill Curley,PF,6-9,220,"May 29, 1972",us US,3,Boston College
11,Bryce Drew,PG,6-2,185,"September 21, 1974",us US,1,Valparaiso
3,Steve Francis,PG,6-3,195,"February 21, 1977",us US,R,Maryland
9,Devin Gray,SF,6-7,240,"May 31, 1972",us US,1,Clemson
30,Thomas Hamilton,C,7-2,330,"April 3, 1975",us US,1,Pitt
44,Tony Massenburg,PF,6-9,220,"July 31, 1967",us US,7,Maryland
2,Anthony Miller,PF,6-9,225,"October 22, 1971",us US,5,Michigan State
5,Cuttino Mobley,SG,6-4,190,"September 1, 1975",us US,1,Rhode Island
12,Moochie Norris,PG,6-1,175,"July 27, 1973",us US,2,"Auburn, University of West Florida"
34,Hakeem Olajuwon,C,7-0,255,"January 21, 1963",ng NG,15,Houston
6,Carlos Rogers,C,6-11,220,"February 6, 1971",us US,5,"Little Rock, Tennessee State"
21,Kenny Thomas,PF,6-7,261,"July 25, 1977",us US,R,New Mexico
42,Walt Williams,SF,6-8,219,"April 16, 1970",us US,7,Maryland
