No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
42,Elton Brand,PF,6-9,275,"March 11, 1979",us US,9,Duke
1,Samuel Dalembert,C,6-11,255,"May 10, 1981",ht HT,6,Seton Hall
30,Reggie Evans,PF,6-8,245,"May 18, 1980",us US,6,Iowa
33,Willie Green,SG,6-4,200,"July 28, 1981",us US,5,Detroit Mercy
9,Andre Iguodala,SF,6-6,215,"January 28, 1984",us US,4,Arizona
12,Royal Ivey,SG,6-3,200,"December 20, 1981",us US,4,Texas
8,Donyell Marshall,PF,6-9,218,"May 18, 1973",us US,14,UConn
7,Andre Miller,PG,6-3,200,"March 19, 1976",us US,9,Utah
50,Theo Ratliff,C,6-10,225,"April 17, 1973",us US,13,Wyoming
4,Kareem Rush,SG,6-6,215,"October 30, 1980",us US,5,Missouri
16,Marreese Speights,C,6-10,255,"August 4, 1987",us US,R,Florida
23,Lou Williams,SG,6-2,175,"October 27, 1986",us US,3,
21,Thaddeus Young,PF,6-8,235,"June 21, 1988",us US,1,Georgia Tech
