No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
21,Wilson Chandler,SF,6-8,235,"May 10, 1987",us US,1,DePaul
25,Mardy Collins,SG,6-6,220,"August 4, 1984",us US,2,Temple
11,Jamal Crawford,SG,6-5,185,"March 20, 1980",us US,8,Michigan
5,Joe Crawford,SF,6-5,210,"June 17, 1986",us US,R,Kentucky
34,Eddy Curry,C,7-0,295,"December 5, 1982",us US,7,
1,Chris Duhon,PG,6-1,185,"August 31, 1982",us US,4,Duke
8,Danilo Gallinari,SG,6-10,233,"August 8, 1988",it IT,R,
7,Al Harrington,PF,6-9,230,"February 17, 1980",us US,10,
0,Larry Hughes,SG,6-5,184,"January 23, 1979",us US,10,Saint Louis
13,Jerome James,C,7-0,300,"November 17, 1975",us US,8,Florida A&M
20,Jared Jeffries,SF,6-11,230,"November 25, 1981",us US,6,Indiana
42,David Lee,C,6-9,245,"April 29, 1983",us US,3,Florida
35,Demetris Nichols,SF,6-8,216,"September 4, 1984",us US,1,Syracuse
50,Zach Randolph,C,6-9,250,"July 16, 1981",us US,7,Michigan State
23,Quentin Richardson,SG,6-6,223,"April 13, 1980",us US,8,DePaul
5,Anthony Roberson,PG,6-2,180,"February 14, 1983",us US,2,Florida
4,Nate Robinson,PG,5-9,180,"May 31, 1984",us US,3,Washington
31,Malik Rose,PF,6-7,250,"November 23, 1974",us US,12,Drexel
25,Cheikh Samb,C,7-1,245,"October 22, 1984",sn SN,1,
18,Mouhamed Sene,C,6-11,230,"May 12, 1986",sn SN,2,
44,Courtney Sims,C,6-10,245,"October 21, 1983",us US,1,Michigan
2,Tim Thomas,PF,6-10,230,"February 26, 1977",us US,11,Villanova
9,Chris Wilcox,C,6-10,221,"September 3, 1982",us US,6,Maryland
