No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
20,Ray Allen,SG,6-5,205,"July 20, 1975",us US,12,UConn
42,Tony Allen,SG,6-4,213,"January 11, 1982",us US,4,"Butler County Community College, Oklahoma State"
11,Glen Davis,C,6-9,289,"January 1, 1986",us US,1,LSU
5,Kevin Garnett,PF,6-11,240,"May 19, 1976",us US,13,
4,J.R. Giddens,SF,6-5,215,"February 13, 1985",us US,R,"Kansas, New Mexico"
50,Eddie House,PG,6-1,180,"May 14, 1978",us US,8,Arizona State
8,Stephon Marbury,PG,6-2,180,"February 20, 1977",us US,12,Georgia Tech
7,Mikki Moore,C,6-11,225,"November 4, 1975",us US,10,Nebraska
26,Patrick O'Bryant,C,7-0,260,"June 20, 1986",us US,2,Bradley
43,Kendrick Perkins,C,6-10,270,"November 10, 1984",us US,5,
34,Paul Pierce,SF,6-7,235,"October 13, 1977",us US,10,Kansas
0,Leon Powe,PF,6-8,240,"January 22, 1984",us US,2,California
13,Gabe Pruitt,SG,6-4,170,"April 19, 1986",us US,1,USC
9,Rajon Rondo,PG,6-1,180,"February 22, 1986",us US,2,Kentucky
44,Brian Scalabrine,C,6-9,241,"March 18, 1978",us US,7,USC
12,Henry Walker,SF,6-6,220,"October 9, 1987",us US,R,Kansas State
