No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Joe Alexander,SF,6-8,230,"December 26, 1986",tw TW,R,West Virginia
30,Malik Allen,PF,6-10,255,"June 27, 1978",us US,7,Villanova
42,Charlie Bell,SG,6-3,200,"March 12, 1979",us US,4,Michigan State
10,Keith Bogans,SG,6-5,215,"May 12, 1980",us US,5,Kentucky
6,Andrew Bogut,C,7-0,260,"November 28, 1984",au AU,3,Utah
44,Austin Croshere,PF,6-9,235,"May 1, 1975",us US,11,Providence
9,Francisco Elson,C,7-0,235,"February 28, 1976",nl NL,5,California
50,Dan Gadzuric,C,6-11,240,"February 2, 1978",nl NL,6,UCLA
8,Eddie Gill,PG,6-0,190,"August 16, 1978",us US,6,Weber State
24,Richard Jefferson,SF,6-7,233,"June 21, 1980",us US,7,Arizona
19,Damon Jones,PG,6-3,185,"August 25, 1976",us US,10,Houston
10,Tyronn Lue,PG,6-0,175,"May 3, 1977",us US,10,Nebraska
12,Luc Mbah a Moute,PF,6-8,230,"September 9, 1986",cm CM,R,UCLA
22,Michael Redd,SG,6-6,220,"August 24, 1979",us US,8,Ohio State
13,Luke Ridnour,PG,6-2,175,"February 13, 1981",us US,5,Oregon
7,Ramon Sessions,PG,6-3,190,"April 11, 1986",us US,1,Nevada
31,Charlie Villanueva,PF,6-11,232,"August 24, 1984",us US,3,UConn
