No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
12,Will Bynum,PG,6-0,185,"January 4, 1983",us US,4,"Arizona, Georgia Tech"
5,Austin Daye,SF,6-11,220,"June 5, 1988",us US,2,Gonzaga
8,Ben Gordon,SG,6-3,200,"April 4, 1983",gb GB,7,UConn
33,Jonas Jerebko,PF,6-10,231,"March 2, 1987",se SE,1,
7,Brandon Knight,PG,6-2,182,"December 2, 1991",us US,R,Kentucky
20,Vernon Macklin,C,6-10,227,"September 20, 1986",us US,R,"Georgetown, Florida"
54,Jason Maxiell,PF,6-7,260,"February 18, 1983",us US,6,Cincinnati
10,Greg Monroe,C,6-11,265,"June 4, 1990",us US,1,Georgetown
22,Tayshaun Prince,SF,6-9,212,"February 28, 1980",us US,9,Kentucky
23,Walker Russell,PG,6-0,170,"October 6, 1982",us US,R,Jacksonville State University
3,Rodney Stuckey,SG,6-5,210,"April 21, 1986",us US,4,Eastern Washington
31,Charlie Villanueva,PF,6-11,232,"August 24, 1984",us US,6,UConn
6,Ben Wallace,C,6-9,240,"September 10, 1974",us US,15,Virginia Union University
9,Damien Wilkins,SF,6-6,225,"January 11, 1980",us US,7,"NC State, Georgia"
