No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
12,LaMarcus Aldridge,PF,6-11,250,"July 19, 1985",us US,5,Texas
8,Luke Babbitt,SF,6-9,225,"June 20, 1989",us US,1,Nevada
88,Nicolas Batum,SF,6-8,230,"December 14, 1988",fr FR,3,
23,Marcus Camby,C,6-11,220,"March 22, 1974",us US,15,UMass
11,Jamal Crawford,PG,6-5,185,"March 20, 1980",us US,11,Michigan
5,Raymond Felton,PG,6-1,205,"June 26, 1984",us US,6,UNC
3,Jonny Flynn,PG,6-0,185,"February 6, 1989",us US,2,Syracuse
21,J.J. Hickson,PF,6-9,242,"September 4, 1988",us US,3,NC State
1,Armon Johnson,PG,6-3,195,"February 23, 1989",us US,1,Nevada
17,Chris Johnson,C,6-11,210,"July 15, 1985",us US,1,LSU
2,Wesley Matthews,SG,6-5,220,"October 14, 1986",us US,2,Marquette
10,Joel Przybilla,C,7-1,255,"October 10, 1979",us US,11,Minnesota
83,Craig Smith,PF,6-7,250,"November 10, 1983",us US,5,Boston College
4,Nolan Smith,PG,6-2,185,"July 25, 1988",us US,R,Duke
34,Hasheem Thabeet,C,7-3,263,"February 16, 1987",tz TZ,2,UConn
40,Kurt Thomas,C,6-9,230,"October 4, 1972",us US,16,TCU
3,Gerald Wallace,SF,6-7,215,"July 23, 1982",us US,10,Alabama
9,Elliot Williams,SG,6-5,190,"June 20, 1989",us US,R,"Duke, Memphis"
