No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
3,Shareef Abdur-Rahim,PF,6-9,225,"December 11, 1976",us US,5,California
6,Cal Bowdler,PF,6-10,245,"March 31, 1977",us US,2,Old Dominion
4,Chris Crawford,PF,6-9,235,"May 13, 1975",us US,4,Marquette
15,Emanual Davis,PG,6-4,195,"August 27, 1968",us US,4,Delaware State University
5,Dion Glover,SG,6-5,228,"October 22, 1978",us US,2,Georgia Tech
44,Alan Henderson,PF,6-9,235,"December 2, 1972",us US,6,Indiana
1,DerMarr Johnson,SF,6-9,201,"May 5, 1980",us US,1,Cincinnati
7,Toni Kukoč,SF,6-10,192,"September 18, 1968",hr HR,8,
2,Nazr Mohammed,C,6-10,221,"September 5, 1977",us US,3,Kentucky
13,Hanno Möttölä,C,6-11,247,"September 9, 1976",fi FI,1,Utah
14,Ira Newble,SF,6-7,220,"January 20, 1975",us US,1,Miami University
42,Theo Ratliff,C,6-10,225,"April 17, 1973",us US,6,Wyoming
0,Dickey Simpkins,PF,6-9,248,"April 6, 1972",us US,6,Providence
35,Reggie Slater,PF,6-7,215,"August 27, 1970",us US,6,Wyoming
41,Leon Smith,C,6-10,235,"November 2, 1980",us US,R,
30,Mark Strickland,SF,6-9,210,"July 14, 1970",us US,6,Temple
31,Jason Terry,SG,6-2,185,"September 15, 1977",us US,2,Arizona
11,Jacque Vaughn,PG,6-1,190,"February 11, 1975",us US,4,Kansas
