No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Earl Boykins,PG,5-5,135,"June 2, 1976",us US,3,Eastern Michigan
42,Elton Brand,PF,6-9,275,"March 11, 1979",us US,2,Duke
1,Keyon Dooling,PG,6-3,196,"May 8, 1980",us US,1,Missouri
54,Obinna Ekezie,PF,6-9,270,"August 22, 1975",ng NG,2,Maryland
32,Tremaine Fowlkes,SF,6-8,220,"April 11, 1976",us US,R,"California, Fresno State"
40,Harold Jamison,PF,6-8,260,"November 20, 1976",us US,1,Clemson
50,Corey Maggette,SG,6-6,218,"November 12, 1979",us US,2,Duke
5,Jeff McInnis,PG,6-4,190,"October 22, 1974",us US,4,UNC
21,Darius Miles,SF,6-9,210,"October 9, 1981",us US,1,
7,Lamar Odom,SF,6-10,220,"November 6, 1979",us US,2,Rhode Island
34,Michael Olowokandi,C,7-0,269,"April 3, 1975",ng NG,3,University of the Pacific
24,Doug Overton,PG,6-3,190,"August 3, 1969",us US,9,La Salle
52,Eric Piatkowski,SG,6-7,215,"September 30, 1970",us US,7,Nebraska
14,Eldridge Recasner,PG,6-3,190,"December 14, 1967",us US,7,Washington
3,Quentin Richardson,SG,6-6,223,"April 13, 1980",us US,1,DePaul
45,Sean Rooks,C,6-10,250,"September 9, 1969",us US,9,Arizona
