No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Darrell Armstrong,PG,6-0,170,"June 22, 1968",us US,7,Fayetteville State University
7,Dee Brown,PG,6-1,160,"November 29, 1968",us US,11,Jacksonville University
30,Jud Buechler,SF,6-6,220,"June 19, 1968",us US,11,Arizona
55,Andrew DeClercq,C,6-10,230,"February 1, 1973",us US,6,Florida
6,Patrick Ewing,C,7-0,240,"August 5, 1962",jm JM,16,Georgetown
8,Pat Garrity,PF,6-9,238,"August 23, 1976",us US,3,Notre Dame
54,Horace Grant,C,6-10,215,"July 4, 1965",us US,14,Clemson
33,Grant Hill,SF,6-8,225,"October 5, 1972",us US,7,Duke
11,Troy Hudson,PG,6-1,170,"March 13, 1976",us US,4,"Missouri, Southern Illinois"
34,Steven Hunter,C,7-0,220,"October 31, 1981",us US,R,DePaul
2,Jaren Jackson,SG,6-4,190,"October 27, 1967",us US,11,Georgetown
1,Tracy McGrady,SG,6-8,210,"May 24, 1979",us US,4,
50,Mike Miller,SF,6-8,218,"February 19, 1980",us US,1,Florida
45,Bo Outlaw,PF,6-8,210,"April 13, 1971",us US,8,"South Plains College, Houston"
52,Don Reid,PF,6-8,250,"December 30, 1973",us US,6,Georgetown
5,Jeryl Sasser,SG,6-6,200,"February 13, 1979",us US,R,SMU
3,Monty Williams,SF,6-8,225,"October 8, 1971",us US,7,Notre Dame
