No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Raja Bell,SG,6-5,204,"September 19, 1976",vi VI,1,"Boston University, Florida International University"
40,Corie Blount,PF,6-9,240,"January 4, 1969",us US,8,Cincinnati
7,Ira Bowman,SG,6-5,195,"June 11, 1973",us US,2,"Providence, Penn"
25,Damone Brown,SF,6-9,200,"June 28, 1979",us US,R,Syracuse
12,Speedy Claxton,PG,5-11,166,"May 8, 1978",us US,R,Hofstra
44,Derrick Coleman,PF,6-10,230,"June 21, 1967",us US,11,Syracuse
5,Vonteego Cummings,PG,6-3,185,"February 29, 1976",us US,2,Pitt
1,Samuel Dalembert,C,6-11,255,"May 10, 1981",ht HT,R,Seton Hall
52,Matt Geiger,C,7-0,243,"September 10, 1969",us US,9,"Auburn, Georgia Tech"
21,Matt Harpring,SF,6-7,231,"May 31, 1976",us US,3,Georgia Tech
3,Allen Iverson,SG,6-0,165,"June 7, 1975",us US,5,Georgetown
23,Tim James,SF,6-7,212,"December 26, 1976",us US,2,Miami (FL)
0,Alvin Jones,C,6-11,265,"September 9, 1978",lu LU,R,Georgia Tech
9,Derrick McKey,SF,6-9,205,"October 10, 1966",us US,14,Alabama
8,Aaron McKie,SG,6-5,209,"October 2, 1972",us US,7,Temple
55,Dikembe Mutombo,C,7-2,245,"June 25, 1966",cd CD,10,Georgetown
51,Michael Ruffin,PF,6-9,246,"January 21, 1977",us US,2,Tulsa
41,Jabari Smith,C,6-11,250,"February 12, 1977",us US,1,LSU
20,Eric Snow,PG,6-3,190,"April 24, 1973",us US,6,Michigan State
