No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
5,William Avery,PG,6-2,197,"August 8, 1979",us US,1,Duke
4,Chauncey Billups,SG,6-3,202,"September 25, 1976",us US,3,Colorado
7,Terrell Brandon,PG,5-11,180,"May 20, 1970",us US,9,Oregon
11,Todd Day,SG,6-6,188,"January 7, 1970",us US,7,Arkansas
3,LaPhonso Ellis,PF,6-8,240,"May 5, 1970",us US,8,Notre Dame
21,Kevin Garnett,PF,6-11,240,"May 19, 1976",us US,5,
22,Dean Garrett,C,6-10,225,"November 27, 1966",us US,4,Indiana
20,Tom Hammonds,PF,6-9,215,"March 27, 1967",us US,11,Georgia Tech
6,Sam Jacobson,PG,6-4,215,"July 22, 1975",us US,2,Minnesota
13,Felipe López,PG,6-5,199,"December 19, 1974",do DO,2,St. John's
42,Sam Mitchell,SF,6-6,210,"September 2, 1963",us US,11,Mercer University
8,Rasho Nesterović,C,7-0,248,"May 30, 1976",si SI,2,
44,Anthony Peeler,SG,6-4,208,"November 25, 1969",us US,8,Missouri
35,Reggie Slater,PF,6-7,215,"August 27, 1970",us US,5,Wyoming
10,Wally Szczerbiak,SF,6-7,244,"March 5, 1977",es ES,1,Miami University
