No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Mookie Blaylock,PG,6-0,180,"March 20, 1967",us US,11,"Midland College, Oklahoma"
40,Corie Blount,PF,6-9,240,"January 4, 1969",us US,7,Cincinnati
52,Chucky Brown,SF,6-7,214,"February 29, 1968",us US,11,NC State
40,John Coker,C,7-0,253,"October 28, 1971",us US,2,Boise State
5,Vonteego Cummings,PG,6-3,185,"February 29, 1976",us US,1,Pitt
30,Bill Curley,PF,6-9,220,"May 29, 1972",us US,4,Boston College
25,Erick Dampier,C,6-11,265,"July 14, 1975",us US,4,Mississippi State
15,Vinny Del Negro,PG,6-4,185,"August 9, 1966",us US,10,NC State
21,Danny Fortson,PF,6-7,260,"March 27, 1976",us US,3,Cincinnati
31,Adonal Foyle,C,6-10,250,"March 9, 1975",vc VC,3,Colgate
22,Rubén Garcés,PF,6-9,245,"October 17, 1973",pa PA,R,Providence
2,Chris Garner,PG,5-10,156,"February 2, 1975",us US,1,Memphis
20,Larry Hughes,SG,6-5,184,"January 23, 1979",us US,2,Saint Louis
44,Marc Jackson,C,6-10,270,"January 16, 1975",us US,R,"VCU, Temple"
33,Antawn Jamison,SF,6-9,223,"June 12, 1976",us US,2,UNC
32,Adam Keefe,PF,6-9,230,"February 22, 1970",us US,8,Stanford
2,Randy Livingston,PG,6-4,209,"April 2, 1975",us US,4,LSU
23,Paul McPherson,PG,6-4,210,"July 3, 1978",us US,R,DePaul
34,Chris Mills,SF,6-6,215,"January 25, 1970",us US,7,"Kentucky, Arizona"
17,Chris Mullin,SF,6-7,215,"July 30, 1963",us US,15,St. John's
4,Chris Porter,SF,6-7,218,"May 9, 1978",us US,R,Auburn
3,Bob Sura,SG,6-5,200,"March 25, 1973",us US,5,Florida State
