No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
7,Chucky Atkins,PG,5-11,160,"August 14, 1974",us US,1,South Florida
1,Dana Barros,PG,5-11,163,"April 13, 1967",us US,11,Boston College
30,Jud Buechler,SF,6-6,220,"June 19, 1968",us US,10,Arizona
35,Brian Cardinal,PF,6-8,245,"May 2, 1977",us US,R,Purdue
23,Cedric Ceballos,SF,6-7,220,"August 2, 1969",us US,10,Cal State Fullerton
24,Mateen Cleaves,PG,6-2,205,"September 7, 1977",us US,R,Michigan State
12,Michael Curry,SG,6-5,210,"August 22, 1968",us US,6,Georgia Southern University
9,Kornél Dávid,SF,6-9,235,"October 22, 1971",hu HU,2,
0,Eric Montross,C,7-0,270,"September 23, 1971",us US,6,UNC
31,Mikki Moore,C,6-11,225,"November 4, 1975",us US,2,Nebraska
5,Billy Owens,PF,6-8,220,"May 1, 1969",us US,9,Syracuse
32,Joe Smith,PF,6-10,225,"July 26, 1975",us US,5,Maryland
42,Jerry Stackhouse,SG,6-6,218,"November 5, 1974",us US,5,UNC
3,Ben Wallace,C,6-9,240,"September 10, 1974",us US,4,Virginia Union University
44,John Wallace,SF,6-8,225,"February 9, 1974",us US,4,Syracuse
13,Jerome Williams,PF,6-9,206,"May 10, 1973",us US,4,Georgetown
34,Corliss Williamson,SF,6-7,245,"December 4, 1973",us US,5,Arkansas
