No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
7,Kenny Anderson,PG,6-1,168,"October 9, 1970",us US,9,Georgia Tech
4,Tony Battie,C,6-11,230,"February 11, 1976",us US,3,Texas Tech
30,Mark Blount,C,7-0,230,"November 30, 1975",us US,R,Pitt
11,Randy Brown,PG,6-2,190,"May 22, 1968",us US,9,"Houston, New Mexico State"
40,Rick Brunson,PG,6-4,190,"June 14, 1972",us US,3,Temple
43,Chris Carr,SG,6-5,207,"March 12, 1974",us US,5,Southern Illinois
44,Adrian Griffin,SF,6-5,217,"July 4, 1974",us US,1,Seton Hall
12,Chris Herren,PG,6-2,197,"September 27, 1975",us US,1,"Boston College, Fresno State"
0,Walter McCarty,PF,6-10,230,"February 1, 1974",us US,4,Kentucky
5,Jérôme Moïso,C,6-10,235,"June 15, 1978",fr FR,R,UCLA
9,Doug Overton,PG,6-3,190,"August 3, 1969",us US,8,La Salle
9,Milt Palacio,PG,6-3,195,"February 7, 1978",us US,1,"Midland College, Colorado State"
34,Paul Pierce,SF,6-7,235,"October 13, 1977",us US,2,Kansas
52,Vitaly Potapenko,C,6-10,280,"March 21, 1975",ua UA,4,Wright State University
20,Bryant Stith,SG,6-5,208,"December 10, 1970",us US,8,Virginia
8,Antoine Walker,PF,6-9,224,"August 12, 1976",us US,4,Kentucky
55,Eric Williams,SF,6-8,220,"July 17, 1972",us US,5,"Vincennes University, Providence"
