No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
35,Marvin Bagley III,PF,6-10,235,"March 14, 1999",us US,R,Duke
40,Harrison Barnes,SF,6-8,225,"May 30, 1992",us US,6,UNC
88,Nemanja Bjelica,PF,6-10,234,"May 9, 1988",rs RS,3,
8,Bogdan Bogdanović,SG,6-5,220,"August 18, 1992",rs RS,1,
33,Corey Brewer,SF,6-9,186,"March 5, 1986",us US,11,Florida
13,Alec Burks,SG,6-6,214,"July 20, 1991",us US,7,Colorado
0,Willie Cauley-Stein,C,7-0,240,"August 18, 1993",us US,3,Kentucky
3,Yogi Ferrell,PG,6-0,178,"May 9, 1993",us US,2,Indiana
5,De'Aaron Fox,PG,6-3,185,"December 20, 1997",us US,1,Kentucky
20,Harry Giles,PF,6-11,240,"April 22, 1998",us US,R,Duke
24,Buddy Hield,SG,6-4,220,"December 17, 1992",bs BS,2,Oklahoma
25,Justin Jackson,SF,6-8,220,"March 28, 1995",us US,1,UNC
9,B.J. Johnson,SF,6-7,200,"December 21, 1995",us US,R,"Syracuse, La Salle"
41,Kosta Koufos,C,7-0,245,"February 24, 1989",us US,10,Ohio State
7,Skal Labissière,PF,6-10,235,"March 18, 1996",ht HT,2,Kentucky
10,Frank Mason III,PG,5-11,190,"April 3, 1994",us US,1,Kansas
23,Ben McLemore,SG,6-3,195,"February 11, 1993",us US,5,Kansas
9,Iman Shumpert,SG,6-5,215,"June 26, 1990",us US,7,Georgia Tech
50,Caleb Swanigan,PF,6-9,260,"April 18, 1997",us US,1,Purdue
19,Troy Williams,SF,6-7,218,"December 30, 1994",us US,2,Indiana
