No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
13,Ike Anigbogu,C,6-10,250,"October 17, 1998",us US,1,UCLA
44,Bojan Bogdanović,SF,6-7,226,"April 18, 1989",ba BA,4,
2,Darren Collison,PG,6-0,175,"August 23, 1987",us US,9,UCLA
12,Tyreke Evans,SG,6-6,220,"September 19, 1989",us US,9,Memphis
3,Aaron Holiday,PG,6-0,185,"September 30, 1996",us US,R,UCLA
24,Alize Johnson,PF,6-7,212,"April 22, 1996",us US,R,Missouri State
6,Cory Joseph,PG,6-2,200,"August 20, 1991",ca CA,7,Texas
22,T.J. Leaf,PF,6-10,222,"April 30, 1997",il IL,1,UCLA
23,Wesley Matthews,SG,6-5,220,"October 14, 1986",us US,9,Marquette
20,Doug McDermott,SF,6-6,225,"January 3, 1992",us US,4,Creighton
10,Kyle O'Quinn,C,6-9,250,"March 26, 1990",us US,6,Norfolk State
4,Victor Oladipo,SG,6-3,213,"May 4, 1992",us US,5,Indiana
32,Davon Reed,SG,6-5,208,"June 11, 1995",us US,1,Miami (FL)
11,Domantas Sabonis,C,6-10,240,"May 3, 1996",us US,2,Gonzaga
5,Edmond Sumner,PG,6-4,196,"December 31, 1995",us US,1,Xavier
33,Myles Turner,C,6-11,250,"March 24, 1996",us US,3,Texas
21,Thaddeus Young,PF,6-8,235,"June 21, 1988",us US,11,Georgia Tech
