No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
24,Grayson Allen,SG,6-4,198,"October 8, 1995",us US,R,Duke
13,Tony Bradley,C,6-10,248,"January 8, 1998",us US,1,UNC
10,Alec Burks,SG,6-6,214,"July 20, 1991",us US,7,Colorado
34,Tyler Cavanaugh,PF,6-9,238,"February 9, 1994",us US,1,George Washington
99,Jae Crowder,SF,6-6,235,"July 6, 1990",us US,6,Marquette
11,Dante Exum,PG,6-5,214,"July 13, 1995",au AU,3,
15,Derrick Favors,C,6-9,265,"July 15, 1991",us US,8,Georgia Tech
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr FR,5,
2,Joe Ingles,PF,6-9,220,"October 2, 1987",au AU,4,
26,Kyle Korver,SG,6-7,212,"March 17, 1981",us US,15,Creighton
45,Donovan Mitchell,SG,6-3,215,"September 7, 1996",us US,1,Louisville
30,Naz Mitrou-Long,SG,6-3,218,"August 3, 1993",ca CA,1,Iowa State
25,Raul Neto,PG,6-1,180,"May 19, 1992",br BR,3,
31,Georges Niang,PF,6-7,230,"June 17, 1993",us US,2,Iowa State
23,Royce O'Neale,SF,6-4,226,"June 5, 1993",us US,1,"Denver, Baylor"
3,Ricky Rubio,PG,6-2,190,"October 21, 1990",es ES,7,
22,Thabo Sefolosha,SF,6-6,215,"May 2, 1984",ch CH,12,
33,Ekpe Udoh,C,6-10,245,"May 20, 1987",us US,6,"Michigan, Baylor"
