No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
14,D.J. Augustin,PG,5-11,183,"November 10, 1987",us US,10,Texas
5,Mo Bamba,C,7-0,231,"May 12, 1998",us US,R,Texas
24,Khem Birch,C,6-9,233,"September 28, 1992",ca CA,1,"Pitt, UNLV"
13,Isaiah Briscoe,PG,6-3,215,"April 13, 1996",us US,R,Kentucky
7,Michael Carter-Williams,PG,6-5,190,"October 10, 1991",us US,5,Syracuse
3,Troy Caupain,PG,6-4,210,"November 29, 1995",us US,R,Cincinnati
10,Evan Fournier,SG,6-6,205,"October 29, 1992",fr FR,6,
35,Melvin Frazier,SG,6-5,215,"August 30, 1996",us US,R,Tulane
0,Aaron Gordon,PF,6-8,235,"September 16, 1995",us US,4,Arizona
22,Jerian Grant,PG,6-4,205,"October 9, 1992",us US,3,Notre Dame
1,Jonathan Isaac,PF,6-10,230,"October 3, 1997",us US,1,Florida State
25,Wes Iwundu,SF,6-6,195,"December 20, 1994",us US,1,Kansas State
11,Amile Jefferson,PF,6-9,222,"May 7, 1993",us US,R,Duke
2,Jarell Martin,PF,6-10,239,"May 24, 1994",us US,3,LSU
31,Terrence Ross,SG,6-6,206,"February 5, 1991",us US,6,Washington
17,Jonathon Simmons,SG,6-6,195,"September 14, 1989",us US,3,Houston
9,Nikola Vučević,C,6-10,260,"October 24, 1990",ch CH,7,USC
