No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
13,Bam Adebayo,C,6-9,255,"July 18, 1997",us US,1,Kentucky
31,Ryan Anderson,PF,6-9,240,"May 6, 1988",us US,10,California
7,Goran Dragić,PG,6-4,190,"May 6, 1986",si SI,10,
2,Wayne Ellington,SG,6-4,207,"November 29, 1987",us US,9,UNC
40,Udonis Haslem,C,6-8,235,"June 9, 1980",us US,15,Florida
16,James Johnson,PF,6-7,240,"February 20, 1987",us US,9,Wake Forest
8,Tyler Johnson,PG,6-3,186,"May 7, 1992",us US,4,Fresno State
5,Derrick Jones Jr.,SF,6-5,210,"February 15, 1997",us US,2,UNLV
0,Yante Maten,PF,6-8,240,"August 14, 1996",us US,R,Georgia
17,Rodney McGruder,SG,6-4,205,"July 29, 1991",us US,2,Kansas State
9,Kelly Olynyk,PF,6-11,240,"April 19, 1991",ca CA,5,Gonzaga
0,Josh Richardson,SG,6-5,200,"September 15, 1993",us US,3,Tennessee
55,Duncan Robinson,SF,6-7,215,"April 22, 1994",us US,R,"Williams, Michigan"
12,Emanuel Terry,PF,6-9,220,"August 21, 1996",us US,R,Lincoln Memorial
3,Dwyane Wade,SG,6-4,220,"January 17, 1982",us US,15,Marquette
11,Dion Waiters,SG,6-3,215,"December 10, 1991",us US,6,Syracuse
21,Hassan Whiteside,C,7-0,265,"June 13, 1989",us US,6,Marshall
20,Justise Winslow,SF,6-6,222,"March 26, 1996",us US,3,Duke
