No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
23,DeVaughn Akoon-Purcell,SG,6-6,200,"June 5, 1993",us US,R,Illinois State
5,Will Barton,SF,6-5,181,"January 6, 1991",us US,6,Memphis
25,Malik Beasley,SG,6-4,187,"November 26, 1996",us US,2,Florida State
3,Torrey Craig,SF,6-7,221,"December 19, 1990",us US,1,USC Upstate
6,Brandon Goodwin,PG,6-0,180,"October 2, 1995",us US,R,"Central Florida, Florida Gulf Coast"
14,Gary Harris,SG,6-4,210,"September 14, 1994",us US,4,Michigan State
41,Juancho Hernangómez,PF,6-9,214,"September 28, 1995",es ES,2,
15,Nikola Jokić,C,6-11,284,"February 19, 1995",rs RS,3,
20,Tyler Lydon,PF,6-10,225,"April 9, 1996",us US,1,Syracuse
7,Trey Lyles,PF,6-9,234,"November 5, 1995",ca CA,3,Kentucky
4,Paul Millsap,PF,6-7,257,"February 10, 1985",us US,12,Louisiana Tech
11,Monte Morris,PG,6-2,183,"June 27, 1995",us US,1,Iowa State
27,Jamal Murray,PG,6-4,215,"February 23, 1997",ca CA,2,Kentucky
24,Mason Plumlee,C,6-10,254,"March 5, 1990",us US,5,Duke
0,Isaiah Thomas,SG,5-9,185,"February 7, 1989",us US,7,Washington
8,Jarred Vanderbilt,PF,6-8,214,"April 3, 1999",us US,R,Kentucky
45,Thomas Welsh,C,7-0,255,"February 3, 1996",us US,R,UCLA
34,Nick Young,SG,6-7,210,"June 1, 1985",us US,11,USC
