No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
7,Carmelo Anthony,PF,6-7,238,"May 29, 1984",us US,15,Syracuse
15,Clint Capela,C,6-10,240,"May 18, 1994",ch CH,4,
1,Michael Carter-Williams,PG,6-5,190,"October 10, 1991",us US,5,Syracuse
2,Chris Chiozza,PG,5-11,175,"November 21, 1995",us US,R,Florida
0,Marquese Chriss,PF,6-9,240,"July 2, 1997",us US,2,Washington
6,Gary Clark,PF,6-6,225,"November 16, 1994",us US,R,Cincinnati
12,Vince Edwards,SF,6-8,225,"April 5, 1996",us US,R,Purdue
8,James Ennis III,SF,6-6,215,"July 1, 1990",us US,4,Cal State Long Beach
35,Kenneth Faried,C,6-8,220,"November 19, 1989",us US,7,Morehead State University
10,Eric Gordon,SG,6-3,215,"December 25, 1988",us US,10,Indiana
14,Gerald Green,SG,6-6,205,"January 26, 1986",us US,11,
13,James Harden,PG,6-5,220,"August 26, 1989",us US,9,Arizona State
55,Isaiah Hartenstein,PF,7-0,250,"May 5, 1998",us US,R,
42,Nenê,C,6-11,250,"September 13, 1982",br BR,16,
4,Danuel House Jr.,SF,6-6,220,"June 7, 1993",us US,2,Texas A&M
9,Terrence Jones,PF,6-9,252,"January 9, 1992",us US,5,Kentucky
2,Brandon Knight,PG,6-2,182,"December 2, 1991",us US,6,Kentucky
21,James Nunnally,SF,6-7,208,"July 14, 1990",us US,1,UC Santa Barbara
3,Chris Paul,PG,6-0,175,"May 6, 1985",us US,13,Wake Forest
9,Zhou Qi,PF,7-1,210,"January 16, 1996",cn CN,1,
25,Austin Rivers,SG,6-4,200,"August 1, 1992",us US,6,Duke
1,Iman Shumpert,SG,6-5,215,"June 26, 1990",us US,7,Georgia Tech
17,P.J. Tucker,PF,6-5,245,"May 5, 1985",us US,7,Texas
