No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
35,Malik Allen,PF,6-10,255,"June 27, 1978",us US,2,Villanova
11,Rafer Alston,PG,6-2,171,"July 24, 1976",us US,4,Fresno State
24,Jerome Beasley,PF,6-10,237,"May 17, 1980",us US,R,"Midland College, University of North Dakota"
4,Caron Butler,SF,6-7,228,"March 13, 1980",us US,1,UConn
45,Rasual Butler,SF,6-7,215,"May 23, 1979",us US,1,La Salle
12,Bimbo Coles,PG,6-1,180,"April 22, 1968",us US,13,Virginia Tech
44,Brian Grant,C,6-9,254,"March 5, 1972",us US,9,Xavier
40,Udonis Haslem,PF,6-8,235,"June 9, 1980",us US,R,Florida
32,Tyrone Hill,PF,6-9,240,"March 19, 1968",us US,13,Xavier
6,Eddie Jones,SG,6-6,190,"October 20, 1971",us US,9,Temple
7,Lamar Odom,PF,6-10,220,"November 6, 1979",us US,4,Rhode Island
20,Kirk Penney,SG,6-5,220,"November 23, 1980",nz NZ,R,Wisconsin
3,Dwyane Wade,PG,6-4,220,"January 17, 1982",us US,R,Marquette
52,Samaki Walker,PF,6-9,240,"February 25, 1976",us US,7,Louisville
22,John Wallace,SF,6-8,225,"February 9, 1974",us US,6,Syracuse
1,Loren Woods,C,7-1,245,"June 21, 1978",us US,2,"Wake Forest, Arizona"
15,Wang Zhizhi,C,7-0,255,"July 8, 1977",cn CN,3,
