No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
21,Robert Archibald,PF,6-11,250,"March 29, 1980",gb GB,1,Illinois
3,Keith Bogans,SF,6-5,215,"May 12, 1980",us US,R,Kentucky
55,Andrew DeClercq,C,6-10,230,"February 1, 1973",us US,8,Florida
13,Derrick Dial,SG,6-4,184,"December 20, 1975",us US,3,Eastern Michigan
22,Reece Gaines,PG,6-6,205,"January 7, 1981",us US,R,Louisville
8,Pat Garrity,PF,6-9,238,"August 23, 1976",us US,5,Notre Dame
7,Gordan Giriček,SF,6-6,210,"June 20, 1977",hr HR,1,
0,Drew Gooden,PF,6-10,250,"September 24, 1981",us US,1,Kansas
4,Donnell Harvey,PF,6-8,220,"August 26, 1980",us US,3,Florida
5,Juwan Howard,PF,6-9,240,"February 7, 1973",us US,9,Michigan
34,Steven Hunter,C,7-0,220,"October 31, 1981",us US,2,DePaul
31,Britton Johnsen,C,6-10,210,"July 8, 1979",us US,R,Utah
10,Tyronn Lue,PG,6-0,175,"May 3, 1977",us US,5,Nebraska
1,Tracy McGrady,SG,6-8,210,"May 24, 1979",us US,6,
4,Lee Nailon,SF,6-9,238,"February 22, 1975",us US,3,"Butler County Community College, TCU"
27,Zaza Pachulia,C,6-11,270,"February 10, 1984",ge GE,R,
26,Desmond Penigar,PF,6-7,245,"July 16, 1981",us US,R,Utah State University
45,Sean Rooks,C,6-10,250,"September 9, 1969",us US,11,Arizona
2,DeShawn Stevenson,SF,6-5,210,"April 3, 1981",us US,3,
31,Rod Strickland,PG,6-3,175,"July 11, 1966",us US,15,DePaul
11,Shammond Williams,SG,6-1,201,"April 5, 1975",us US,5,UNC
