No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
3,Shareef Abdur-Rahim,PF,6-9,225,"December 11, 1976",us US,7,California
33,Michael Bradley,C,6-10,245,"April 18, 1979",us US,2,"Kentucky, Villanova"
40,Jason Collier,C,7-0,260,"September 8, 1977",us US,3,"Indiana, Georgia Tech"
4,Chris Crawford,PF,6-9,235,"May 13, 1975",us US,6,Marquette
5,Josh Davis,PF,6-8,235,"August 10, 1980",us US,R,Wyoming
32,Boris Diaw,SG,6-8,250,"April 16, 1982",fr FR,R,
12,Dan Dickau,PG,6-0,190,"September 16, 1978",us US,1,"Washington, Gonzaga"
15,Hiram Fuller,PF,6-9,240,"May 15, 1981",us US,R,Fresno State
5,Dion Glover,SG,6-5,228,"October 22, 1978",us US,4,Georgia Tech
6,Travis Hansen,SF,6-6,205,"April 15, 1978",us US,R,"Utah Valley, BYU"
44,Alan Henderson,PF,6-9,235,"December 2, 1972",us US,8,Indiana
1,Stephen Jackson,SF,6-8,218,"April 5, 1978",us US,3,Butler County Community College
2,Nazr Mohammed,C,6-10,221,"September 5, 1977",us US,5,Kentucky
34,Mamadou N'Diaye,C,7-0,255,"June 16, 1975",sn SN,3,Auburn
54,Lee Nailon,PF,6-9,238,"February 22, 1975",us US,3,"Butler County Community College, TCU"
7,Wesley Person,SG,6-6,195,"March 28, 1971",us US,9,Auburn
10,Joel Przybilla,C,7-1,255,"October 10, 1979",us US,3,Minnesota
42,Theo Ratliff,C,6-10,225,"April 17, 1973",us US,8,Wyoming
12,Željko Rebrača,C,7-0,257,"April 9, 1972",rs RS,2,
3,Bob Sura,SG,6-5,200,"March 25, 1973",us US,8,Florida State
31,Jason Terry,PG,6-2,185,"September 15, 1977",us US,4,Arizona
11,Jacque Vaughn,PG,6-1,190,"February 11, 1975",us US,6,Kansas
36,Rasheed Wallace,PF,6-11,225,"September 17, 1974",us US,8,UNC
