No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Esteban Batista,PF,6-10,270,"September 2, 1983",uy UY,1,
6,Cedric Bozeman,SG,6-6,207,"March 7, 1983",us US,R,UCLA
1,Josh Childress,SG,6-8,210,"June 20, 1983",us US,2,Stanford
12,Speedy Claxton,PG,5-11,166,"May 8, 1978",us US,5,Hofstra
4,Matt Freije,PF,6-10,240,"October 2, 1981",us US,1,Vanderbilt
36,Royal Ivey,PG,6-3,200,"December 20, 1981",us US,2,Texas
8,Anthony Johnson,PG,6-3,190,"October 2, 1974",us US,9,College of Charleston
2,Joe Johnson,SG,6-7,240,"June 29, 1981",us US,5,Arkansas
44,Solomon Jones,PF,6-10,230,"July 16, 1984",us US,R,South Florida
10,Tyronn Lue,PG,6-0,175,"May 3, 1977",us US,8,Nebraska
14,Stanislav Medvedenko,C,6-10,250,"April 4, 1979",ua UA,6,
27,Zaza Pachulia,C,6-11,270,"February 10, 1984",ge GE,3,
32,Jeremy Richardson,SG,6-6,185,"March 1, 1984",us US,R,Delta State University
5,Josh Smith,SF,6-9,225,"December 5, 1985",us US,2,
20,Salim Stoudamire,SG,6-1,179,"October 11, 1982",us US,1,Arizona
7,Dijon Thompson,SF,6-7,195,"February 23, 1983",us US,1,UCLA
24,Marvin Williams,PF,6-8,237,"June 19, 1986",us US,1,UNC
33,Shelden Williams,PF,6-9,250,"October 21, 1983",us US,R,Duke
42,Lorenzen Wright,C,6-11,225,"November 4, 1975",us US,10,Memphis
