No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
88,Goga Bitadze,C,6-11,250,"July 20, 1999",ge GE,3,
12,Oshae Brissett,PF,6-7,210,"June 20, 1998",ca CA,3,Syracuse
10,Kendall Brown,SG,6-8,205,"May 11, 2003",us US,R,Baylor
3,Chris Duarte,SF,6-6,190,"June 13, 1997",do DO,1,Oregon
0,Tyrese Haliburton,PG,6-5,185,"February 29, 2000",us US,2,Iowa State
24,Buddy Hield,SF,6-4,220,"December 17, 1992",bs BS,6,Oklahoma
7,George Hill,SG,6-4,188,"May 4, 1986",us US,14,IUPUI
22,Isaiah Jackson,C,6-10,206,"January 10, 2002",us US,1,Kentucky
16,James Johnson,PF,6-7,240,"February 20, 1987",us US,13,Wake Forest
0,Bennedict Mathurin,SG,6-6,210,"June 19, 2002",ca CA,R,Arizona
9,T.J. McConnell,PG,6-1,190,"March 25, 1992",us US,7,"Duquesne, Arizona"
2,Andrew Nembhard,SG,6-5,193,"January 16, 2000",ca CA,R,"Florida, Gonzaga"
23,Aaron Nesmith,SF,6-5,215,"October 16, 1999",us US,2,Vanderbilt
13,Jordan Nwora,SF,6-8,225,"September 9, 1998",us US,2,Louisville
8,Trevelin Queen,SG,6-6,190,"February 25, 1997",us US,1,"College of Marin, New Mexico Military Institute, New Mexico State"
25,Jalen Smith,C,6-10,215,"March 16, 2000",us US,2,Maryland
21,Terry Taylor,PF,6-5,230,"September 23, 1999",us US,1,Austin Peay State University
27,Daniel Theis,C,6-8,245,"April 4, 1992",de DE,5,
33,Myles Turner,C,6-11,250,"March 24, 1996",us US,7,Texas
32,Gabe York,SG,6-3,185,"August 2, 1993",us US,1,Arizona
