No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
33,Nicolas Batum,PF,6-8,230,"December 14, 1988",fr FR,14,
4,Brandon Boston Jr.,SF,6-7,185,"November 28, 2001",us US,1,Kentucky
9,Moses Brown,C,7-2,245,"October 13, 1999",us US,3,UCLA
7,Amir Coffey,SF,6-7,210,"June 17, 1997",us US,3,Minnesota
23,Robert Covington,PF,6-7,209,"December 14, 1990",us US,9,Tennessee State
25,Moussa Diabaté,C,6-11,210,"January 21, 2002",fr FR,R,Michigan
13,Paul George,SF,6-8,220,"May 2, 1990",us US,12,Fresno State
10,Eric Gordon,SG,6-3,215,"December 25, 1988",us US,14,Indiana
5,Bones Hyland,PG,6-2,173,"September 14, 2000",us US,1,VCU
1,Reggie Jackson,PG,6-2,208,"April 16, 1990",it IT,11,Boston College
5,Luke Kennard,SG,6-5,206,"June 24, 1996",us US,5,Duke
2,Kawhi Leonard,SF,6-7,225,"June 29, 1991",us US,10,San Diego State
14,Terance Mann,SG,6-5,215,"October 18, 1996",us US,3,Florida State
15,Xavier Moon,SG,6-2,165,"January 2, 1995",us US,1,"Northwest Florida State College, Morehead State University"
8,Marcus Morris,PF,6-8,218,"September 2, 1989",us US,11,Kansas
44,Mason Plumlee,C,6-10,254,"March 5, 1990",us US,9,Duke
24,Norman Powell,SG,6-3,215,"May 25, 1993",us US,7,UCLA
"0, 1",Jason Preston,PG,6-4,187,"August 10, 1999",us US,R,Ohio University
11,John Wall,PG,6-3,210,"September 6, 1990",us US,10,Kentucky
0,Russell Westbrook,PG,6-4,200,"November 12, 1988",us US,14,UCLA
40,Ivica Zubac,C,7-0,240,"March 18, 1997",ba BA,6,
