No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
9,Josh Christopher,SG,6-5,215,"December 8, 2001",us US,1,Arizona State
5,Darius Days,SF,6-7,245,"October 20, 1999",us US,R,LSU
17,Tari Eason,PF,6-8,216,"May 10, 2001",us US,R,"Cincinnati, LSU"
20,Bruno Fernando,C,6-9,240,"August 15, 1998",ao AO,3,Maryland
16,Usman Garuba,C,6-8,220,"March 9, 2002",es ES,1,
10,Eric Gordon,SG,6-3,215,"December 25, 1988",us US,14,Indiana
4,Jalen Green,SG,6-4,178,"February 9, 2002",us US,1,
12,Trevor Hudgins,PG,6-0,180,"March 23, 1999",us US,R,Northwest Missouri State University
33,Frank Kaminsky,C,7-0,240,"April 4, 1993",us US,7,Wisconsin
51,Boban Marjanović,C,7-4,290,"August 15, 1988",rs RS,7,
6,KJ Martin,SF,6-6,215,"January 6, 2001",us US,2,
25,Garrison Mathews,SG,6-5,215,"October 24, 1996",us US,3,Lipscomb
15,Daishen Nix,PG,6-5,224,"February 13, 2002",us US,1,
3,Kevin Porter Jr.,PG,6-4,203,"May 4, 2000",us US,3,USC
28,Alperen Sengun,C,6-11,235,"July 25, 2002",tr TR,1,
1,Jabari Smith Jr.,PF,6-11,220,"May 13, 2003",us US,R,Auburn
8,Jae'Sean Tate,SF,6-4,230,"October 28, 1995",us US,2,Ohio State
0,TyTy Washington Jr.,PG,6-3,197,"November 15, 2001",us US,R,Kentucky
