No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
22,Corey Brewer,SF,6-9,186,"March 5, 1986",us US,R,Florida
7,Greg Buckner,SG,6-4,210,"September 16, 1976",us US,8,Clemson
51,Michael Doleac,C,6-11,262,"June 15, 1977",us US,9,Utah
4,Randy Foye,PG,6-4,213,"September 24, 1983",us US,1,Villanova
8,Ryan Gomes,PF,6-7,250,"September 1, 1982",us US,2,Providence
15,Gerald Green,SF,6-6,205,"January 26, 1986",us US,2,
55,Marko Jarić,SG,6-7,198,"October 12, 1978",rs RS,5,
25,Al Jefferson,C,6-10,289,"January 4, 1985",us US,3,
35,Mark Madsen,PF,6-9,240,"January 28, 1976",us US,7,Stanford
1,Rashad McCants,SG,6-4,207,"September 25, 1984",us US,2,UNC
42,Theo Ratliff,PF,6-10,225,"April 17, 1973",us US,12,Wyoming
32,Chris Richard,C,6-9,270,"December 25, 1984",us US,R,Florida
5,Craig Smith,PF,6-7,250,"November 10, 1983",us US,1,Boston College
30,Kirk Snyder,SF,6-6,225,"June 5, 1983",us US,3,Nevada
3,Sebastian Telfair,PG,6-0,165,"June 9, 1985",us US,3,
24,Antoine Walker,PF,6-9,224,"August 12, 1976",us US,11,Kentucky
