No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
20,Ray Allen,SG,6-5,205,"July 20, 1975",us US,11,UConn
42,Tony Allen,SG,6-4,213,"January 11, 1982",us US,3,"Butler County Community College, Oklahoma State"
93,P.J. Brown,PF,6-11,225,"October 14, 1969",us US,14,Louisiana Tech
28,Sam Cassell,PG,6-3,185,"November 18, 1969",us US,14,Florida State
11,Glen Davis,C,6-9,289,"January 1, 1986",us US,R,LSU
5,Kevin Garnett,PF,6-11,240,"May 19, 1976",us US,12,
50,Eddie House,PG,6-1,180,"May 14, 1978",us US,7,Arizona State
43,Kendrick Perkins,C,6-10,270,"November 10, 1984",us US,4,
34,Paul Pierce,SF,6-7,235,"October 13, 1977",us US,9,Kansas
66,Scot Pollard,C,6-11,265,"February 12, 1975",us US,10,Kansas
41,James Posey,PF,6-8,215,"January 13, 1977",us US,8,Xavier
0,Leon Powe,C,6-8,240,"January 22, 1984",us US,1,California
13,Gabe Pruitt,PG,6-4,170,"April 19, 1986",us US,R,USC
9,Rajon Rondo,PG,6-1,180,"February 22, 1986",us US,1,Kentucky
44,Brian Scalabrine,PF,6-9,241,"March 18, 1978",us US,6,USC
