No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
7,Kelenna Azubuike,SG,6-5,220,"December 16, 1983",gb GB,1,Kentucky
22,Matt Barnes,PF,6-7,226,"March 9, 1980",us US,4,UCLA
18,Marco Belinelli,SG,6-5,220,"March 25, 1986",it IT,R,
15,Andris Biedriņš,C,6-11,240,"April 2, 1986",lv LV,3,
44,Austin Croshere,PF,6-9,235,"May 1, 1975",us US,10,Providence
5,Baron Davis,PG,6-3,209,"April 13, 1979",us US,8,UCLA
8,Monta Ellis,SG,6-3,185,"October 26, 1985",us US,2,
3,Al Harrington,C,6-9,230,"February 17, 1980",us US,9,
6,Troy Hudson,PG,6-1,170,"March 13, 1976",us US,10,"Missouri, Southern Illinois"
28,D.J. Mbenga,C,7-0,245,"December 30, 1980",cd CD,3,
1,Stephen Jackson,SF,6-8,218,"April 5, 1978",us US,7,Butler County Community College
12,Stéphane Lasme,SF,6-8,215,"December 17, 1982",ga GA,R,UMass
26,Patrick O'Bryant,C,7-0,260,"June 20, 1986",us US,1,Bradley
19,Kosta Perović,C,7-2,240,"February 19, 1985",hr HR,R,
2,Mickaël Piétrus,SF,6-6,215,"February 7, 1982",gp GP,4,
"4, 23",C.J. Watson,PG,6-2,175,"April 17, 1984",us US,R,Tennessee
4,Chris Webber,PF,6-10,245,"March 1, 1973",us US,14,Michigan
32,Brandan Wright,PF,6-10,210,"October 5, 1987",us US,R,UNC
