No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
12,LaMarcus Aldridge,C,6-11,250,"July 19, 1985",us US,11,Texas
1,Kyle Anderson,SF,6-9,230,"September 20, 1993",us US,3,UCLA
42,Dāvis Bertāns,PF,6-10,225,"November 12, 1992",lv LV,1,
10,Matt Costello,C,6-9,245,"August 5, 1993",us US,R,Michigan State
11,Bryn Forbes,SG,6-2,205,"July 23, 1993",us US,1,Michigan State
16,Pau Gasol,C,7-0,250,"July 6, 1980",es ES,16,
22,Rudy Gay,PF,6-8,250,"August 17, 1986",us US,11,UConn
20,Manu Ginóbili,SG,6-6,205,"July 28, 1977",ar AR,15,
14,Danny Green,SG,6-6,215,"June 22, 1987",us US,8,UNC
24,Darrun Hilliard,SG,6-6,205,"April 13, 1993",us US,2,Villanova
77,Joffrey Lauvergne,C,6-11,220,"September 30, 1991",fr FR,3,
2,Kawhi Leonard,SF,6-7,225,"June 29, 1991",us US,6,San Diego State
8,Patty Mills,PG,6-2,180,"August 11, 1988",au AU,8,Saint Mary's
5,Dejounte Murray,PG,6-5,180,"September 19, 1996",us US,1,Washington
9,Tony Parker,PG,6-2,185,"May 17, 1982",be BE,16,
3,Brandon Paul,SG,6-4,200,"April 30, 1991",us US,R,Illinois
4,Derrick White,PG,6-4,190,"July 2, 1994",us US,R,"Colorado-Colorado Springs, Colorado"
