No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
1,Trevor Ariza,SF,6-8,215,"June 30, 1985",us US,10,UCLA
2,Patrick Beverley,PG,6-2,180,"July 12, 1988",us US,2,Arkansas
10,Tarik Black,C,6-9,250,"November 22, 1991",us US,R,"Memphis, Kansas"
33,Corey Brewer,SF,6-9,186,"March 5, 1986",us US,7,Florida
0,Isaiah Canaan,PG,6-0,201,"May 21, 1991",us US,1,Murray State
15,Clint Capela,C,6-10,240,"May 18, 1994",ch CH,R,
30,Troy Daniels,SG,6-4,200,"July 15, 1991",us US,1,VCU
8,Joey Dorsey,PF,6-8,268,"December 16, 1983",us US,3,Memphis
32,Francisco García,SF,6-7,195,"December 31, 1981",do DO,9,Louisville
13,James Harden,SG,6-5,220,"August 26, 1989",us US,5,Arizona State
12,Dwight Howard,C,6-10,265,"December 8, 1985",us US,10,
3,Nick Johnson,SG,6-3,202,"December 22, 1992",us US,R,Arizona
6,Terrence Jones,PF,6-9,252,"January 9, 1992",us US,2,Kentucky
32,K.J. McDaniels,SG,6-6,205,"February 9, 1993",us US,R,Clemson
20,Donatas Motiejūnas,PF,7-0,222,"September 20, 1990",lt LT,2,
16,Kostas Papanikolaou,SF,6-8,225,"July 31, 1990",gr GR,R,
9,Pablo Prigioni,PG,6-3,185,"May 17, 1977",ar AR,2,
88,Alexey Shved,SG,6-6,190,"December 16, 1988",ru RU,2,
5,Josh Smith,PF,6-9,225,"December 5, 1985",us US,10,
31,Jason Terry,SG,6-2,185,"September 15, 1977",us US,15,Arizona
