No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
6,Pero Antić,C,6-11,260,"July 29, 1982",mk MK,1,
24,Kent Bazemore,SG,6-4,195,"July 1, 1989",us US,2,Old Dominion
7,Elton Brand,C,6-9,275,"March 11, 1979",us US,15,Duke
5,DeMarre Carroll,SF,6-6,215,"July 27, 1986",us US,5,"Vanderbilt, Missouri"
3,Austin Daye,SF,6-11,220,"June 5, 1988",us US,5,Gonzaga
15,Al Horford,C,6-9,240,"June 3, 1986",do DO,7,Florida
12,John Jenkins,SG,6-4,215,"March 6, 1991",us US,2,Vanderbilt
26,Kyle Korver,SG,6-7,212,"March 17, 1981",us US,11,Creighton
8,Shelvin Mack,PG,6-3,203,"April 22, 1990",us US,3,Butler
4,Paul Millsap,PF,6-7,257,"February 10, 1985",us US,8,Louisiana Tech
31,Mike Muscala,PF,6-10,240,"July 1, 1991",us US,1,Bucknell
33,Adreian Payne,PF,6-10,237,"February 19, 1991",us US,R,Michigan State
17,Dennis Schröder,PG,6-1,172,"September 15, 1993",de DE,1,
32,Mike Scott,PF,6-7,237,"July 16, 1988",us US,2,Virginia
25,Thabo Sefolosha,SF,6-6,215,"May 2, 1984",ch CH,8,
0,Jeff Teague,PG,6-3,195,"June 10, 1988",us US,5,Wake Forest
