No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
30,Earl Barron,C,7-0,250,"August 14, 1981",us US,7,Memphis
2,Eric Bledsoe,PG,6-1,214,"December 9, 1989",us US,4,Kentucky
25,Reggie Bullock,SF,6-6,205,"March 16, 1991",us US,1,UNC
10,Seth Curry,PG,6-1,185,"August 23, 1990",us US,1,"Liberty, Duke"
1,Goran Dragić,SG,6-4,190,"May 6, 1986",si SI,6,
10,Zoran Dragić,SG,6-5,200,"June 22, 1989",si SI,R,
4,Tyler Ennis,PG,6-3,194,"August 24, 1994",ca CA,R,Syracuse
20,Archie Goodwin,SG,6-5,200,"August 17, 1994",us US,1,Kentucky
14,Gerald Green,SG,6-6,205,"January 26, 1986",us US,7,
3,Brandon Knight,SG,6-2,182,"December 2, 1991",us US,3,Kentucky
21,Alex Len,C,7-0,250,"June 16, 1993",ua UA,1,Maryland
8,Jerel McNeal,PG,6-3,200,"June 1, 1987",us US,R,Marquette
15,Marcus Morris,PF,6-8,218,"September 2, 1989",us US,3,Kansas
11,Markieff Morris,PF,6-9,245,"September 2, 1989",us US,3,Kansas
22,Miles Plumlee,C,6-11,249,"September 1, 1988",us US,2,Duke
1,A.J. Price,PG,6-2,181,"October 7, 1986",us US,5,UConn
43,Shavlik Randolph,PF,6-10,240,"November 24, 1983",us US,7,Duke
3,Isaiah Thomas,PG,5-9,185,"February 7, 1989",us US,3,Washington
23,Marcus Thornton,SG,6-4,205,"June 5, 1987",us US,5,LSU
40,Anthony Tolliver,PF,6-8,240,"June 1, 1985",us US,6,Creighton
17,P.J. Tucker,SF,6-5,245,"May 5, 1985",us US,3,Texas
12,T.J. Warren,SF,6-8,220,"September 5, 1993",us US,R,NC State
32,Brandan Wright,PF,6-10,210,"October 5, 1987",us US,6,UNC
