No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Arron Afflalo,SG,6-5,210,"October 15, 1985",us US,7,UCLA
0,Darrell Arthur,PF,6-9,235,"March 25, 1988",us US,5,Kansas
5,Will Barton,SG,6-5,181,"January 6, 1991",us US,2,Memphis
21,Wilson Chandler,SF,6-8,235,"May 10, 1987",us US,7,DePaul
20,Ian Clark,SG,6-3,175,"March 7, 1991",us US,1,Belmont
35,Kenneth Faried,PF,6-8,220,"November 19, 1989",us US,3,Morehead State University
4,Randy Foye,SG,6-4,213,"September 24, 1983",us US,8,Villanova
22,Jamaal Franklin,SG,6-5,191,"July 21, 1991",us US,1,San Diego State
8,Danilo Gallinari,SF,6-10,233,"August 8, 1988",it IT,5,
1,Alonzo Gee,SF,6-6,225,"May 29, 1987",us US,5,Alabama
11,Erick Green,PG,6-4,185,"May 9, 1991",us US,R,Virginia Tech
14,Gary Harris,SG,6-4,210,"September 14, 1994",us US,R,Michigan State
7,J.J. Hickson,C,6-9,242,"September 4, 1988",us US,6,NC State
77,Joffrey Lauvergne,C,6-11,220,"September 30, 1991",fr FR,R,
3,Ty Lawson,PG,5-11,195,"November 3, 1987",us US,5,UNC
34,JaVale McGee,C,7-0,270,"January 19, 1988",us US,6,Nevada
25,Timofey Mozgov,C,7-1,275,"July 16, 1986",ru RU,4,
28,Jameer Nelson,PG,6-0,190,"February 9, 1982",us US,10,Saint Joseph's
23,Jusuf Nurkić,C,7-0,290,"August 23, 1994",ba BA,R,
5,Nate Robinson,PG,5-9,180,"May 31, 1984",us US,9,Washington
