No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
22,Matt Barnes,SF,6-7,226,"March 9, 1980",us US,11,UCLA
25,Reggie Bullock,SF,6-6,205,"March 16, 1991",us US,1,UNC
11,Jamal Crawford,SG,6-5,185,"March 20, 1980",us US,14,Michigan
9,Jared Cunningham,SG,6-4,195,"May 22, 1991",us US,2,Oregon State
0,Glen Davis,PF,6-9,289,"January 1, 1986",us US,7,LSU
14,Chris Douglas-Roberts,SG,6-7,200,"January 8, 1987",us US,5,Memphis
1,Jordan Farmar,PG,6-2,180,"November 30, 1986",us US,7,UCLA
32,Blake Griffin,PF,6-9,250,"March 16, 1989",us US,4,Oklahoma
1,Jordan Hamilton,SF,6-7,220,"October 6, 1990",us US,3,Texas
10,Spencer Hawes,PF,7-1,245,"April 28, 1988",us US,7,Washington
14,Lester Hudson,SG,6-3,190,"August 7, 1984",us US,3,University of Tennessee at Martin
31,Dahntay Jones,SF,6-6,225,"December 27, 1980",us US,10,"Rutgers University, Duke"
6,DeAndre Jordan,C,6-11,265,"July 21, 1988",us US,6,Texas A&M
3,Chris Paul,PG,6-0,175,"May 6, 1985",us US,9,Wake Forest
4,JJ Redick,SG,6-3,200,"June 24, 1984",us US,8,Duke
25,Austin Rivers,SG,6-4,200,"August 1, 1992",us US,2,Duke
8,Nate Robinson,PG,5-9,180,"May 31, 1984",us US,9,Washington
15,Hedo Türkoğlu,SF,6-10,220,"March 19, 1979",tr TR,14,
13,Ekpe Udoh,PF,6-10,245,"May 20, 1987",us US,4,"Michigan, Baylor"
30,C.J. Wilcox,SG,6-5,195,"December 30, 1990",us US,R,Washington
