No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Andris Biedriņš,C,6-11,240,"April 2, 1986",lv LV,9,
3,Trey Burke,PG,6-0,185,"November 12, 1992",us US,R,Michigan
10,Alec Burks,SG,6-6,214,"July 20, 1991",us US,2,Colorado
21,Ian Clark,SG,6-3,175,"March 7, 1991",us US,R,Belmont
40,Jeremy Evans,SF,6-9,200,"October 24, 1987",us US,3,Western Kentucky
15,Derrick Favors,PF,6-9,265,"July 15, 1991",us US,3,Georgia Tech
0,Enes Freedom,C,6-10,250,"May 20, 1992",ch CH,2,Kentucky
8,Diante Garrett,PG,6-4,190,"November 3, 1988",us US,1,Iowa State
27,Rudy Gobert,C,7-1,258,"June 26, 1992",fr FR,R,
33,Mike Harris,PF,6-6,240,"June 15, 1983",us US,3,Rice University
20,Gordon Hayward,SF,6-7,225,"March 23, 1990",us US,3,Butler
24,Richard Jefferson,SF,6-7,233,"June 21, 1980",us US,12,Arizona
5,John Lucas III,PG,5-11,166,"November 21, 1982",us US,5,"Baylor, Oklahoma State"
25,Brandon Rush,SG,6-6,220,"July 7, 1985",us US,5,Kansas
22,Malcolm Thomas,PF,6-9,225,"November 8, 1988",us US,2,"Pepperdine, San Diego State"
6,Jamaal Tinsley,PG,6-3,195,"February 28, 1978",us US,10,Iowa State
2,Marvin Williams,PF,6-8,237,"June 19, 1986",us US,8,UNC
