No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
3,Ömer Aşık,C,7-0,255,"July 4, 1986",tr TR,3,
2,Patrick Beverley,PG,6-2,180,"July 12, 1988",us US,1,Arkansas
10,Ronnie Brewer,SF,6-7,220,"March 20, 1985",us US,7,Arkansas
0,Aaron Brooks,PG,6-0,161,"January 14, 1985",us US,5,Oregon
1,Isaiah Canaan,PG,6-0,201,"May 21, 1991",us US,R,Murray State
18,Omri Casspi,PF,6-9,225,"June 22, 1988",il IL,4,
33,Robert Covington,SF,6-7,209,"December 14, 1990",us US,R,Tennessee State
30,Troy Daniels,SG,6-4,200,"July 15, 1991",us US,R,VCU
32,Francisco García,SF,6-7,195,"December 31, 1981",do DO,8,Louisville
5,Jordan Hamilton,SF,6-7,220,"October 6, 1990",us US,2,Texas
13,James Harden,SG,6-5,220,"August 26, 1989",us US,4,Arizona State
12,Dwight Howard,C,6-10,265,"December 8, 1985",us US,9,
6,Terrence Jones,PF,6-9,252,"January 9, 1992",us US,1,Kentucky
7,Jeremy Lin,PG,6-3,200,"August 23, 1988",us US,3,Harvard University
20,Donatas Motiejūnas,PF,7-0,222,"September 20, 1990",lt LT,1,
25,Chandler Parsons,SF,6-9,230,"October 25, 1988",us US,2,Florida
21,Josh Powell,PF,6-9,225,"January 25, 1983",us US,6,NC State
4,Greg Smith,C,6-10,250,"January 8, 1991",us US,2,Fresno State
