No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
11,Jeff Ayres,PF,6-9,240,"April 29, 1987",us US,3,Arizona State
16,Aron Baynes,C,6-10,260,"December 9, 1986",nz NZ,1,Washington State
3,Marco Belinelli,SF,6-5,220,"March 25, 1986",it IT,6,
15,Matt Bonner,PF,6-10,235,"April 5, 1980",us US,9,Florida
1,Shannon Brown,SG,6-4,205,"November 29, 1985",us US,7,Michigan State
23,Austin Daye,SF,6-11,220,"June 5, 1988",us US,4,Gonzaga
25,Nando De Colo,SF,6-5,200,"June 23, 1987",fr FR,1,
33,Boris Diaw,PF,6-8,250,"April 16, 1982",fr FR,10,
21,Tim Duncan,C,6-11,250,"April 25, 1976",vi VI,16,Wake Forest
20,Manu Ginóbili,SG,6-6,205,"July 28, 1977",ar AR,11,
4,Danny Green,SG,6-6,215,"June 22, 1987",us US,4,UNC
7,Damion James,SF,6-7,225,"October 7, 1987",us US,3,Texas
7,Othyus Jeffers,SG,6-5,200,"August 5, 1985",us US,2,"University of Illinois at Chicago, Robert Morris University (IL)"
5,Cory Joseph,SG,6-2,200,"August 20, 1991",ca CA,2,Texas
2,Kawhi Leonard,SF,6-7,225,"June 29, 1991",us US,2,San Diego State
8,Patty Mills,PG,6-2,180,"August 11, 1988",au AU,4,Saint Mary's
9,Tony Parker,PG,6-2,185,"May 17, 1982",be BE,12,
22,Tiago Splitter,C,6-11,245,"January 1, 1985",br BR,3,
24,Malcolm Thomas,PF,6-9,225,"November 8, 1988",us US,2,"Pepperdine, San Diego State"
