No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Leandro Barbosa,PG,6-3,194,"November 28, 1982",br BR,10,
2,Eric Bledsoe,PG,6-1,214,"December 9, 1989",us US,3,Kentucky
25,Dionte Christmas,SF,6-5,205,"September 15, 1986",us US,R,Temple
1,Goran Dragić,SG,6-4,190,"May 6, 1986",si SI,5,
8,Channing Frye,PF,7-0,255,"May 17, 1983",us US,7,Arizona
20,Archie Goodwin,SG,6-5,200,"August 17, 1994",us US,R,Kentucky
14,Gerald Green,SG,6-6,205,"January 26, 1986",us US,6,
55,Viacheslav Kravtsov,C,7-0,260,"August 25, 1987",ua UA,1,
21,Alex Len,C,7-0,250,"June 16, 1993",ua UA,R,Maryland
15,Marcus Morris,SF,6-8,218,"September 2, 1989",us US,2,Kansas
11,Markieff Morris,PF,6-9,245,"September 2, 1989",us US,2,Kansas
22,Miles Plumlee,C,6-11,249,"September 1, 1988",us US,1,Duke
43,Shavlik Randolph,PF,6-10,240,"November 24, 1983",us US,6,Duke
3,Ish Smith,PG,6-0,175,"July 5, 1988",us US,3,Wake Forest
17,P.J. Tucker,SF,6-5,245,"May 5, 1985",us US,2,Texas
