No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
15,Anthony Bennett,PF,6-8,245,"March 14, 1993",ca CA,R,UNLV
21,Andrew Bynum,C,7-0,285,"October 27, 1987",us US,7,
6,Earl Clark,PF,6-10,225,"January 17, 1988",us US,4,Louisville
31,Seth Curry,PG,6-1,185,"August 23, 1990",us US,R,"Liberty, Duke"
"8, 9",Matthew Dellavedova,SG,6-3,200,"September 8, 1990",au AU,R,Saint Mary's
9,Luol Deng,SF,6-9,237,"April 16, 1985",ss SS,9,Duke
24,Shane Edwards,SF,6-7,220,"May 31, 1987",us US,R,Little Rock
30,Carrick Felix,SG,6-6,201,"August 17, 1990",us US,R,Arizona State
33,Alonzo Gee,SF,6-6,225,"May 29, 1987",us US,4,Alabama
32,Spencer Hawes,C,7-1,245,"April 28, 1988",us US,6,Washington
24,Scotty Hopson,SG,6-7,204,"August 8, 1989",us US,R,Tennessee
2,Kyrie Irving,PG,6-2,195,"March 23, 1992",au AU,2,Duke
1,Jarrett Jack,PG,6-3,200,"October 28, 1983",us US,8,Georgia Tech
10,Sergey Karasev,SF,6-7,208,"October 26, 1993",ru RU,R,
0,C.J. Miles,SG,6-6,220,"March 18, 1987",us US,8,
50,Arinze Onuaku,PF,6-9,255,"July 13, 1987",us US,R,Syracuse
14,Henry Sims,C,6-10,248,"March 27, 1990",us US,1,Georgetown
13,Tristan Thompson,PF,6-9,254,"March 13, 1991",ca CA,2,Texas
17,Anderson Varejão,C,6-11,273,"September 28, 1982",br BR,9,
3,Dion Waiters,SG,6-3,215,"December 10, 1991",us US,1,Syracuse
40,Tyler Zeller,C,7-0,253,"January 17, 1990",us US,1,UNC
