No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
22,Matt Barnes,SF,6-7,226,"March 9, 1980",us US,10,UCLA
25,Reggie Bullock,SF,6-6,205,"March 16, 1991",us US,R,UNC
2,Darren Collison,PG,6-0,175,"August 23, 1987",us US,4,UCLA
11,Jamal Crawford,SG,6-5,185,"March 20, 1980",us US,13,Michigan
0,Glen Davis,PF,6-9,289,"January 1, 1986",us US,6,LSU
9,Jared Dudley,SF,6-6,237,"July 10, 1985",us US,6,Boston College
33,Danny Granger,SF,6-9,222,"April 20, 1983",us US,8,"Bradley, New Mexico"
34,Willie Green,SG,6-4,200,"July 28, 1981",us US,10,Detroit Mercy
32,Blake Griffin,PF,6-9,250,"March 16, 1989",us US,3,Oklahoma
15,Ryan Hollins,PF,7-0,240,"October 10, 1984",us US,7,UCLA
1,Stephen Jackson,SF,6-8,218,"April 5, 1978",us US,13,Butler County Community College
33,Antawn Jamison,PF,6-9,223,"June 12, 1976",us US,15,UNC
6,DeAndre Jordan,C,6-11,265,"July 21, 1988",us US,5,Texas A&M
7,Darius Morris,PG,6-4,190,"January 3, 1991",us US,2,Michigan
0,Byron Mullens,C,7-0,275,"February 14, 1989",us US,4,Ohio State
3,Chris Paul,PG,6-0,175,"May 6, 1985",us US,8,Wake Forest
4,JJ Redick,SG,6-3,200,"June 24, 1984",us US,7,Duke
8,Hedo Türkoğlu,SF,6-10,220,"March 19, 1979",tr TR,13,
18,Sasha Vujačić,SG,6-7,195,"March 8, 1984",si SI,7,
5,Maalik Wayns,PG,6-2,200,"May 2, 1991",us US,1,Villanova
