No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
50,Lavoy Allen,PF,6-9,260,"February 4, 1989",us US,2,Temple
9,James Anderson,SG,6-6,213,"March 25, 1989",us US,3,Oklahoma State
7,Lorenzo Brown,PG,6-5,189,"August 26, 1990",us US,R,NC State
1,Michael Carter-Williams,PG,6-5,190,"October 10, 1991",us US,R,Syracuse
20,Brandon Davies,PF,6-10,240,"July 25, 1991",us US,R,BYU
30,Dewayne Dedmon,C,7-0,245,"August 12, 1989",us US,R,USC
0,Spencer Hawes,C,7-1,245,"April 28, 1988",us US,6,Washington
0,Darius Johnson-Odom,SG,6-2,215,"September 28, 1989",us US,1,Marquette
11,Eric Maynor,PG,6-3,175,"June 11, 1987",us US,4,VCU
7,Darius Morris,PG,6-4,190,"January 3, 1991",us US,2,Michigan
5,Arnett Moultrie,PF,6-11,249,"November 18, 1990",us US,1,"Texas-El Paso, Mississippi State"
30,Byron Mullens,C,7-0,275,"February 14, 1989",us US,4,Ohio State
12,James Nunnally,SF,6-7,208,"July 14, 1990",us US,R,UC Santa Barbara
33,Daniel Orton,C,6-10,255,"August 6, 1990",us US,2,Kentucky
35,Henry Sims,C,6-10,248,"March 27, 1990",us US,1,Georgetown
7,Adonis Thomas,SF,6-7,200,"March 25, 1993",us US,R,Memphis
31,Hollis Thompson,SF,6-8,206,"April 3, 1991",us US,R,Georgetown
12,Evan Turner,SF,6-6,220,"October 27, 1988",us US,3,Ohio State
40,Jarvis Varnado,PF,6-9,230,"March 1, 1988",us US,1,Mississippi State
17,Casper Ware,PG,5-10,175,"January 17, 1990",us US,R,Cal State Long Beach
25,Elliot Williams,SG,6-5,190,"June 20, 1989",us US,1,"Duke, Memphis"
8,Tony Wroten,PG,6-6,205,"April 13, 1993",us US,1,Washington
21,Thaddeus Young,PF,6-8,235,"June 21, 1988",us US,6,Georgia Tech
