No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
10,Leandro Barbosa,PG,6-3,194,"November 28, 1982",br BR,1,
11,Žarko Čabarkapa,PF,6-11,235,"May 21, 1981",rs RS,1,
45,Steven Hunter,C,7-0,220,"October 31, 1981",us US,3,DePaul
21,Jim Jackson,SF,6-6,220,"October 14, 1970",us US,12,Ohio State
23,Casey Jacobsen,SF,6-6,215,"March 19, 1981",us US,2,Stanford
2,Joe Johnson,SF,6-7,240,"June 29, 1981",us US,3,Arkansas
30,Maciej Lampe,C,6-11,275,"February 5, 1985",pl PL,1,
31,Shawn Marion,PF,6-7,220,"May 7, 1978",us US,5,"Vincennes University, UNLV"
0,Walter McCarty,PF,6-10,230,"February 1, 1974",us US,8,Kentucky
13,Steve Nash,PG,6-3,195,"February 7, 1974",za ZA,8,Santa Clara
46,Bo Outlaw,PF,6-8,210,"April 13, 1971",us US,11,"South Plains College, Houston"
1,Smush Parker,PG,6-4,190,"June 1, 1981",us US,1,Fordham
3,Quentin Richardson,SG,6-6,223,"April 13, 1980",us US,4,DePaul
17,Paul Shirley,PF,6-10,230,"December 23, 1977",us US,2,Iowa State
32,Amar'e Stoudemire,C,6-10,245,"November 16, 1982",us US,2,
1,Yuta Tabuse,PG,5-9,165,"October 5, 1980",jp JP,R,Brigham Young University Hawaii
43,Jake Voskuhl,C,6-11,245,"November 1, 1977",us US,4,UConn
4,Jackson Vroman,PF,6-10,220,"June 6, 1981",us US,R,Iowa State
