No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
9,Matt Barnes,SF,6-7,226,"March 9, 1980",us US,1,UCLA
10,Mike Bibby,PG,6-1,190,"May 13, 1978",us US,6,Arizona
33,Michael Bradley,PF,6-10,245,"April 18, 1979",us US,3,"Kentucky, Villanova"
13,Doug Christie,SG,6-6,200,"May 9, 1970",us US,12,Pepperdine
15,Erik Daniels,SF,6-8,214,"April 1, 1982",us US,R,Kentucky
5,Maurice Evans,SG,6-5,220,"November 8, 1978",us US,1,"Wichita State, Texas"
50,Eddie House,PG,6-1,180,"May 14, 1978",us US,4,Arizona State
24,Bobby Jackson,SG,6-1,185,"March 13, 1973",us US,7,Minnesota
23,Kevin Martin,PG,6-7,199,"February 1, 1983",us US,R,Western Carolina University
52,Brad Miller,C,6-11,244,"April 12, 1976",us US,6,Purdue
3,Cuttino Mobley,SG,6-4,190,"September 1, 1975",us US,6,Rhode Island
0,Greg Ostertag,C,7-2,280,"March 6, 1973",us US,9,Kansas
54,Brian Skinner,C,6-9,255,"May 19, 1976",us US,6,Baylor
25,Darius Songaila,PF,6-9,248,"February 14, 1978",lt LT,1,Wake Forest
16,Peja Stojaković,SF,6-10,229,"June 9, 1977",hr HR,6,
9,Kenny Thomas,PF,6-7,261,"July 25, 1977",us US,5,New Mexico
4,Chris Webber,PF,6-10,245,"March 1, 1973",us US,11,Michigan
34,Corliss Williamson,PF,6-7,245,"December 4, 1973",us US,9,Arkansas
