No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
33,Shareef Abdur-Rahim,PF,6-9,225,"December 11, 1976",us US,8,California
1,Derek Anderson,SG,6-5,194,"July 18, 1974",us US,7,"Ohio State, Kentucky"
4,Maurice Baker,PG,6-1,175,"July 28, 1979",us US,R,Oklahoma State
4,Geno Carlisle,SG,6-3,180,"August 13, 1976",us US,R,"Northwestern, California"
14,Richie Frahm,SG,6-5,210,"August 14, 1977",us US,1,Gonzaga
38,Viktor Khryapa,SF,6-9,210,"August 3, 1982",ua UA,R,
23,Darius Miles,SF,6-9,210,"October 9, 1981",us US,4,
25,Travis Outlaw,SF,6-9,210,"September 18, 1984",us US,1,
21,Ruben Patterson,SF,6-5,224,"July 31, 1975",us US,6,Cincinnati
10,Joel Przybilla,C,7-1,255,"October 10, 1979",us US,4,Minnesota
50,Zach Randolph,PF,6-9,250,"July 16, 1981",us US,3,Michigan State
42,Theo Ratliff,C,6-10,225,"April 17, 1973",us US,9,Wyoming
5,Ha Seung-Jin,C,7-3,305,"August 4, 1985",kr KR,R,
3,Damon Stoudamire,PG,5-10,171,"September 3, 1973",us US,9,Arizona
31,Sebastian Telfair,PG,6-0,165,"June 9, 1985",us US,R,
12,James Thomas,PF,6-8,235,"November 22, 1980",us US,R,Texas
19,Nick Van Exel,SG,6-1,170,"November 27, 1971",us US,11,"Trinity Valley CC, Cincinnati"
