No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
17,Brent Barry,SG,6-6,185,"December 31, 1971",us US,9,Oregon State
12,Bruce Bowen,SF,6-7,185,"June 14, 1971",us US,8,Cal State Fullerton
23,Devin Brown,SG,6-5,220,"December 30, 1978",us US,2,Texas-San Antonio
21,Tim Duncan,PF,6-11,250,"April 25, 1976",vi VI,7,Wake Forest
20,Manu Ginóbili,SG,6-6,205,"July 28, 1977",ar AR,2,
1,Dion Glover,SG,6-5,228,"October 22, 1978",us US,5,Georgia Tech
5,Robert Horry,PF,6-10,240,"August 25, 1970",us US,12,Alabama
43,Linton Johnson,SF,6-8,205,"June 13, 1980",us US,1,Tulane
4,Sean Marks,PF,6-10,250,"August 23, 1975",nz NZ,4,California
34,Tony Massenburg,PF,6-9,220,"July 31, 1967",us US,12,Maryland
2,Nazr Mohammed,C,6-10,221,"September 5, 1977",us US,6,Kentucky
8,Rasho Nesterović,C,7-0,248,"May 30, 1976",si SI,6,
9,Tony Parker,PG,6-2,185,"May 17, 1982",be BE,3,
3,Glenn Robinson,SF,6-7,225,"January 10, 1973",us US,10,Purdue
31,Malik Rose,PF,6-7,250,"November 23, 1974",us US,8,Drexel
14,Beno Udrih,PG,6-3,205,"July 5, 1982",si SI,R,
11,Mike Wilks,PG,5-10,185,"May 7, 1979",us US,2,Rice University
