No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
5,Will Barton,SF,6-5,181,"January 6, 1991",us US,7,Memphis
6,Keita Bates-Diop,SF,6-8,229,"January 23, 1996",us US,1,Ohio State
25,Malik Beasley,SG,6-4,187,"November 26, 1996",us US,3,Florida State
10,Bol Bol,PF,7-3,220,"November 16, 1999",sd SD,R,Oregon
31,Vlatko Čančar,PF,6-8,236,"April 10, 1997",si SI,R,
25,Tyler Cook,SF,6-8,255,"September 23, 1997",us US,R,Iowa
3,Torrey Craig,SF,6-7,221,"December 19, 1990",us US,2,USC Upstate
30,Troy Daniels,SG,6-4,200,"July 15, 1991",us US,6,VCU
35,PJ Dozier,SG,6-6,205,"October 25, 1996",us US,2,South Carolina
9,Jerami Grant,PF,6-7,210,"March 12, 1994",us US,5,Syracuse
14,Gary Harris,SG,6-4,210,"September 14, 1994",us US,5,Michigan State
41,Juancho Hernangómez,PF,6-9,214,"September 28, 1995",es ES,3,
15,Nikola Jokić,C,6-11,284,"February 19, 1995",rs RS,4,
52,Jordan McRae,SG,6-5,179,"March 28, 1991",us US,3,Tennessee
4,Paul Millsap,PF,6-7,257,"February 10, 1985",us US,13,Louisiana Tech
11,Monte Morris,PG,6-2,183,"June 27, 1995",us US,2,Iowa State
27,Jamal Murray,PG,6-4,215,"February 23, 1997",ca CA,3,Kentucky
"7, 24",Mason Plumlee,C,6-10,254,"March 5, 1990",us US,6,Duke
1,Michael Porter Jr.,SF,6-10,218,"June 29, 1998",us US,R,Missouri
6,Jarred Vanderbilt,PF,6-8,214,"April 3, 1999",us US,1,Kentucky
32,Noah Vonleh,C,6-10,257,"August 24, 1995",us US,5,Indiana
