No.,Player,Pos,Ht,Wt,Birth Date,Birth,Exp,College
95,DeAndre' Bembry,SG,6-5,210,"July 4, 1994",us US,3,Saint Joseph's
4,Charlie Brown Jr.,SG,6-6,199,"February 2, 1997",us US,R,Saint Joseph's
15,Vince Carter,PF,6-6,220,"January 26, 1977",us US,21,UNC
20,John Collins,PF,6-9,235,"September 23, 1997",us US,2,Wake Forest
33,Allen Crabbe,SG,6-5,212,"April 9, 1992",us US,6,California
14,Dewayne Dedmon,C,7-0,245,"August 12, 1989",us US,6,USC
24,Bruno Fernando,C,6-9,240,"August 15, 1998",ao AO,R,Maryland
0,Brandon Goodwin,PG,6-0,180,"October 2, 1995",us US,1,"Central Florida, Florida Gulf Coast"
2,Treveon Graham,SF,6-5,219,"October 28, 1993",us US,3,VCU
3,Kevin Huerter,SG,6-7,190,"August 27, 1998",us US,1,Maryland
12,De'Andre Hunter,SF,6-8,225,"December 2, 1997",us US,R,Virginia
30,Damian Jones,C,6-11,245,"June 30, 1995",us US,3,Vanderbilt
25,Alex Len,C,7-0,250,"June 16, 1993",ua UA,6,Maryland
5,Jabari Parker,PF,6-8,245,"March 15, 1995",us US,5,Duke
31,Chandler Parsons,PF,6-9,230,"October 25, 1988",us US,8,Florida
22,Cam Reddish,SF,6-8,218,"September 1, 1999",us US,R,Duke
0,Jeff Teague,PG,6-3,195,"June 10, 1988",us US,10,Wake Forest
1,Evan Turner,SG,6-6,220,"October 27, 1988",us US,9,Ohio State
8,Tyrone Wallace,SG,6-5,198,"June 10, 1994",us US,2,California
2,Paul Watson,SF,6-6,210,"December 30, 1994",us US,R,Fresno State
11,Trae Young,PG,6-1,164,"September 19, 1998",us US,1,Oklahoma
